"Id" "GarageCars" "GarageArea" "WoodDeckSF" "OpenPorchSF" "EnclosedPorch" "X3SsnPorch" "ScreenPorch" "PoolArea" "MiscVal" "DtSold" "PavedDrive.fP" "PavedDrive.fY" "SaleType.fCon" "SaleType.fConLD" "SaleType.fConLI" "SaleType.fConLw" "SaleType.fCWD" "SaleType.fNew" "SaleType.fOth" "SaleType.fWD" "GarageFinish.fNone" "GarageFinish.fRFn" "GarageFinish.fUnf" "GarageCond.fFa" "GarageCond.fGd" "GarageCond.fNone" "GarageCond.fPo" "GarageCond.fTA" "GarageQual.fFa" "GarageQual.fGd" "GarageQual.fNone" "GarageQual.fPo" "GarageQual.fTA" "PoolQC.fFa" "PoolQC.fGd" "PoolQC.fNone" "Fence.fGdWo" "Fence.fMnPrv" "Fence.fMnWw" "Fence.fNone" "MiscFeature.fNone" "MiscFeature.fOthr" "MiscFeature.fShed" "MiscFeature.fTenC"
"540" 540 2 670 180 0 0 0 0 0 2000 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0
"541" 541 3 765 270 68 0 0 0 0 0 2009-03-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"542" 542 3 648 0 56 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"543" 543 2 583 78 73 0 0 0 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"544" 544 1 367 120 40 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"545" 545 2 426 100 24 0 0 0 0 0 2006-09-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"546" 546 3 786 0 0 0 0 0 0 0 2006-02-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"547" 547 2 440 0 38 0 144 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"548" 548 2 624 104 0 0 0 0 0 0 2007-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"549" 549 2 720 140 50 0 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"550" 550 2 615 182 182 0 0 0 0 0 2009-11-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"551" 551 2 440 0 55 0 0 200 0 0 2008-10-01 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"552" 552 1 288 0 0 0 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"553" 553 3 908 169 39 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"554" 554 2 520 0 96 0 0 0 0 0 2009-05-01 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"555" 555 3 871 320 62 0 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"556" 556 1 280 0 0 116 0 0 0 0 2006-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"557" 557 1 299 268 0 0 0 122 0 0 2006-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0
"558" 558 1 570 0 47 120 0 0 0 0 2006-09-01 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"559" 559 2 406 264 22 0 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"560" 560 2 420 143 20 0 0 0 0 0 2006-10-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"561" 561 2 528 0 0 0 0 95 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"562" 562 2 418 240 38 0 0 0 0 0 2006-04-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"563" 563 0 0 144 0 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"564" 564 2 396 72 36 0 0 144 0 0 2008-07-01 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"565" 565 2 590 0 40 0 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"566" 566 1 216 0 66 136 0 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"567" 567 3 656 144 39 0 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"568" 568 2 532 0 0 0 0 0 0 0 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"569" 569 2 612 349 40 0 0 0 0 0 2009-09-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"570" 570 2 600 42 0 0 0 0 0 0 2006-12-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"571" 571 2 576 0 0 0 0 0 0 0 2008-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"572" 572 1 288 168 0 0 0 0 0 0 2006-10-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"573" 573 2 650 208 114 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"574" 574 2 400 100 0 0 0 0 0 0 2007-12-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"575" 575 1 288 35 0 0 0 0 0 0 2007-12-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0
"576" 576 1 336 158 0 102 0 0 0 0 2008-10-01 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"577" 577 1 216 0 50 0 0 0 0 0 2009-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"578" 578 2 564 160 68 240 0 0 0 0 2006-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"579" 579 2 540 0 102 0 0 0 0 0 2008-02-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"580" 580 1 352 0 0 0 0 0 0 0 2008-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"581" 581 2 572 216 110 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"582" 582 3 1390 0 90 0 0 0 0 0 2009-08-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"583" 583 0 0 0 32 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"584" 584 2 880 105 502 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0
"585" 585 1 240 0 0 54 0 120 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"586" 586 3 880 326 66 0 0 0 0 0 2006-03-01 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"587" 587 1 275 0 0 112 0 0 0 0 2008-05-01 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0
"588" 588 2 528 0 0 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"589" 589 1 452 0 48 0 0 60 0 0 2009-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"590" 590 1 308 0 0 0 0 0 0 600 2008-08-01 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0
"591" 591 2 520 0 45 0 0 0 0 0 2008-09-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"592" 592 3 842 382 274 0 0 0 0 0 2009-06-01 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"593" 593 2 816 0 0 0 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"594" 594 2 420 140 0 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"595" 595 1 280 0 0 0 0 0 0 0 2008-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"596" 596 3 758 180 75 0 0 120 0 0 2006-08-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"597" 597 1 216 0 158 0 0 0 0 0 2006-10-01 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"598" 598 3 648 120 16 0 0 0 0 0 2007-02-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"599" 599 2 621 0 0 0 0 0 0 0 2006-03-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"600" 600 2 452 161 0 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"601" 601 2 736 179 60 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"602" 602 1 544 0 162 0 0 126 0 0 2007-12-01 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"603" 603 2 506 120 150 0 0 0 0 0 2006-02-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"604" 604 2 480 0 172 0 0 0 0 0 2010-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"605" 605 2 530 192 36 0 0 0 0 0 2008-09-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"606" 606 2 486 0 42 0 0 189 0 0 2009-10-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"607" 607 2 576 168 0 0 0 0 0 0 2009-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"608" 608 1 230 103 0 0 0 0 0 0 2006-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"609" 609 2 380 0 0 0 0 0 0 0 2007-09-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"610" 610 1 261 64 0 39 0 0 0 0 2007-04-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"611" 611 3 736 253 142 0 0 0 0 0 2009-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"612" 612 2 564 0 0 0 0 0 0 500 2007-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0
"613" 613 2 531 160 122 0 0 0 0 0 2009-11-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"614" 614 0 0 0 30 0 0 0 0 0 2007-12-01 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"615" 615 0 0 96 24 0 0 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"616" 616 2 480 120 0 0 0 0 0 0 2010-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"617" 617 2 393 100 75 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"618" 618 2 528 0 0 0 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"619" 619 3 774 0 108 0 0 260 0 0 2007-07-01 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"620" 620 3 749 168 0 0 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"621" 621 0 0 0 0 100 0 0 0 0 2008-09-01 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"622" 622 2 624 38 243 0 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"623" 623 2 484 192 0 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"624" 624 2 440 0 32 0 0 0 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"625" 625 2 484 148 0 0 0 147 0 0 2006-11-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"626" 626 2 440 0 0 0 0 385 0 0 2010-02-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"627" 627 1 286 0 0 36 0 0 0 600 2007-08-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0
"628" 628 1 364 0 0 189 0 0 0 0 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"629" 629 2 504 335 0 0 0 0 0 0 2007-09-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"630" 630 2 520 176 0 0 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
"631" 631 1 240 0 0 293 0 0 0 0 2006-06-01 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0
"632" 632 2 627 156 73 0 0 0 0 0 2007-08-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"633" 633 2 544 192 0 0 0 0 0 0 2009-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"634" 634 1 260 390 0 0 0 0 0 0 2007-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"635" 635 2 576 264 56 0 0 0 0 600 2010-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0
"636" 636 0 0 0 110 0 0 0 0 0 2007-03-01 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"637" 637 0 0 0 0 0 0 0 0 0 2009-01-01 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0
"638" 638 1 256 0 0 0 0 0 0 0 2009-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"639" 639 0 0 328 0 164 0 0 0 0 2008-05-01 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0
"640" 640 3 648 312 0 0 0 0 0 0 2006-10-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"641" 641 2 588 185 140 0 0 0 0 0 2008-04-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"642" 642 2 650 0 235 0 0 0 0 0 2007-05-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"643" 643 2 538 269 111 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"644" 644 2 462 208 0 0 0 0 0 0 2007-04-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0
"645" 645 3 478 195 130 0 0 0 0 0 2009-10-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"646" 646 2 576 0 312 40 0 0 0 0 2007-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"647" 647 2 420 0 27 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"648" 648 2 495 0 0 0 0 287 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"649" 649 2 442 0 124 216 0 0 0 0 2010-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"650" 650 0 0 0 0 0 0 0 0 0 2007-12-01 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0
"651" 651 2 562 0 0 0 0 0 0 0 2008-05-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"652" 652 1 296 120 0 0 0 0 0 0 2009-10-01 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0
"653" 653 2 512 0 120 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"654" 654 1 216 57 0 239 0 0 0 0 2008-06-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"655" 655 3 839 236 46 0 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"656" 656 1 264 0 0 0 0 0 0 0 2010-03-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"657" 657 1 312 0 0 0 0 0 0 0 2008-08-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"658" 658 1 270 0 0 112 0 0 0 0 2008-02-01 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"659" 659 1 330 192 0 0 0 0 0 0 2010-01-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"660" 660 2 480 0 0 0 0 0 0 0 2009-03-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"661" 661 2 550 0 113 252 0 0 0 0 2007-11-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"662" 662 3 711 517 76 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"663" 663 2 576 0 0 240 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"664" 664 2 588 0 0 180 0 0 0 0 2008-04-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0
"665" 665 3 1134 192 267 0 0 0 0 0 2006-01-01 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"666" 666 2 504 188 124 0 0 0 0 0 2006-11-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"667" 667 2 596 0 265 0 0 0 0 0 2007-08-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"668" 668 2 575 224 42 0 0 0 0 0 2008-10-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"669" 669 2 576 304 0 0 0 0 0 0 2006-11-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"670" 670 1 252 0 0 67 0 0 0 0 2006-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"671" 671 2 540 100 35 0 0 0 0 0 2009-02-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"672" 672 1 300 147 0 0 0 0 0 0 2009-07-01 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"673" 673 2 546 198 42 0 0 0 0 0 2006-06-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"674" 674 2 416 0 87 0 0 200 0 0 2007-06-01 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
"675" 675 1 384 426 0 0 0 0 0 0 2008-07-01 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0
