"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd","alley_grvl","alley_pave","landslope_sev","landslope_mod"
"1051",1051,20,1,9066,1,1,0,1,0,"Gilbert",0,0,0,7,5,2007,2007,0,0,0,0
"1052",1052,20,1,11278,1,1,0,1,2,"CollgCr",0,0,0,7,5,2007,2007,0,0,0,0
"1053",1053,60,1,9600,1,0,0,1,2,"NAmes",1,0,0,6,6,1964,1978,0,0,0,0
"1054",1054,20,1,8630,1,0,0,1,0,"Edwards",0,0,0,5,6,1957,2002,0,0,0,1
"1055",1055,60,1,11457,1,0,0,1,2,"CollgCr",0,0,0,8,5,2002,2002,0,0,0,0
"1056",1056,20,1,11465,1,0,0,1,0,"NWAmes",0,0,0,6,5,1976,1976,0,0,0,0
"1057",1057,120,1,7095,1,1,0,1,0,"NridgHt",0,0,3,7,5,2005,2005,0,0,0,0
"1058",1058,60,1,29959,1,2,0,1,1,"NoRidge",0,0,0,7,6,1994,1994,0,0,0,0
"1059",1059,60,1,11404,1,1,0,1,0,"NridgHt",0,0,0,9,5,2008,2008,0,0,0,0
"1060",1060,50,1,11275,1,1,3,1,2,"Crawfor",0,0,0,6,7,1932,1950,0,0,0,1
"1061",1061,120,1,4961,1,0,0,1,0,"StoneBr",0,0,3,8,5,2001,2001,0,0,0,0
"1062",1062,30,0,18120,0,0,2,1,0,"IDOTRR",0,0,0,3,4,1935,1950,0,0,0,0
"1063",1063,190,2,13685,1,0,0,1,0,"OldTown",0,0,1,5,5,1900,1950,1,0,0,0
"1064",1064,30,2,6050,1,0,0,1,0,"OldTown",1,0,0,6,6,1925,1980,0,0,0,0
"1065",1065,20,1,11000,1,1,0,1,3,"NAmes",0,0,0,5,6,1966,1966,0,0,0,0
"1066",1066,60,1,14080,1,0,0,1,0,"ClearCr",0,0,0,7,5,1996,1997,0,0,0,1
"1067",1067,60,1,7896,1,1,0,1,0,"Gilbert",0,0,0,6,7,1993,1994,0,0,0,0
"1068",1068,60,1,9840,1,0,0,1,0,"NAmes",0,0,0,6,6,1964,1964,0,0,0,1
"1069",1069,160,2,4006,1,0,0,1,0,"MeadowV",0,0,3,6,4,1973,1973,0,0,0,0
"1070",1070,45,1,9660,1,0,0,1,0,"NAmes",0,0,0,5,7,1949,2003,0,0,0,0
"1071",1071,20,1,10224,1,0,0,1,0,"NAmes",0,0,0,5,5,1956,1956,0,0,0,0
"1072",1072,60,1,11778,1,0,0,1,0,"NWAmes",3,0,0,6,6,1968,1968,0,0,0,0
"1073",1073,50,1,7635,1,0,0,1,0,"Edwards",1,0,0,5,3,1948,1950,0,0,0,0
"1074",1074,60,1,8025,1,1,1,1,2,"Edwards",0,0,0,6,6,1977,1977,0,0,0,0
"1075",1075,20,1,8630,1,0,0,1,0,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0
"1076",1076,70,1,13200,1,0,0,1,0,"Crawfor",0,0,0,7,6,1940,1984,0,0,0,0
"1077",1077,50,1,10860,1,0,0,1,0,"OldTown",0,0,0,5,8,1936,1989,1,0,0,0
"1078",1078,20,1,15870,1,1,0,1,2,"NAmes",0,0,0,5,5,1969,1969,0,0,0,0
"1079",1079,120,2,4472,1,0,0,1,0,"CollgCr",0,0,3,6,5,2004,2004,0,0,0,0
"1080",1080,20,1,8840,1,0,0,1,0,"CollgCr",0,0,0,5,5,1994,1994,0,0,0,0
"1081",1081,20,1,11120,1,0,0,1,0,"NWAmes",0,0,0,6,7,1971,2004,0,0,0,0
"1082",1082,20,1,7575,1,0,0,1,2,"Sawyer",1,0,0,5,5,1963,1963,0,0,0,0
"1083",1083,20,1,8819,1,0,0,1,0,"CollgCr",0,0,0,7,5,2002,2002,0,0,0,0
"1084",1084,20,1,8880,1,0,0,1,0,"NAmes",0,0,0,6,6,1964,1964,0,0,0,0
"1085",1085,60,1,13031,1,2,0,1,2,"Gilbert",0,0,0,6,5,1995,1996,0,0,0,0
"1086",1086,85,1,9142,1,0,0,1,0,"SawyerW",0,0,0,6,6,1992,1992,0,0,0,0
"1087",1087,160,2,1974,1,0,0,1,0,"MeadowV",0,0,3,4,5,1973,1973,0,0,0,0
"1088",1088,60,4,10659,1,0,0,1,0,"Somerst",0,0,0,8,5,2005,2006,0,0,0,0
"1089",1089,160,2,2546,1,0,0,1,0,"Edwards",0,0,4,7,5,2004,2004,0,0,0,0
"1090",1090,120,4,3353,1,1,0,1,0,"Somerst",0,0,3,8,5,2005,2005,0,1,0,0
"1091",1091,90,1,8604,1,0,0,1,2,"NAmes",0,0,2,3,4,1950,1950,0,0,0,0
"1092",1092,160,4,2184,1,0,0,1,0,"Somerst",0,0,4,7,5,1999,2000,0,1,0,0
"1093",1093,50,1,8460,1,0,1,1,0,"SWISU",0,0,0,6,5,1925,1950,0,0,0,0
"1094",1094,20,1,9301,1,0,0,1,2,"NAmes",1,0,0,5,8,1965,1998,0,0,0,0
"1095",1095,20,1,5942,1,0,0,1,0,"NAmes",0,0,0,5,7,1956,2000,0,0,0,0
"1096",1096,20,1,9395,1,1,0,1,0,"CollgCr",0,0,0,6,5,2006,2006,0,0,0,0
"1097",1097,70,2,6942,1,0,0,1,0,"IDOTRR",0,0,0,6,7,1914,2006,0,0,0,0
"1098",1098,120,1,3696,1,0,0,1,0,"StoneBr",0,0,3,8,5,1986,1986,0,0,0,0
"1099",1099,50,2,6050,1,0,0,1,0,"BrkSide",0,0,0,4,6,1936,1950,0,0,0,0
"1100",1100,20,1,11962,1,1,0,1,0,"NWAmes",3,0,0,7,5,1978,1978,0,0,0,0
"1101",1101,30,1,8460,1,0,1,1,0,"SWISU",0,0,0,2,5,1920,1950,0,0,0,0
"1102",1102,20,1,9819,1,1,0,1,0,"NAmes",0,0,0,5,5,1971,1971,0,0,0,0
"1103",1103,20,1,7070,1,0,0,1,0,"NAmes",0,0,0,5,7,1960,2002,0,0,0,0
"1104",1104,20,1,8989,1,0,0,1,2,"NAmes",0,0,0,6,6,1959,1959,0,0,0,0
"1105",1105,160,2,2040,1,0,0,1,0,"BrDale",0,0,3,5,5,1970,1970,0,0,0,0
"1106",1106,60,1,12354,1,1,0,1,2,"NoRidge",0,0,0,8,5,1994,1995,0,0,0,0
"1107",1107,20,1,10471,1,1,0,1,2,"SawyerW",1,0,0,7,5,1990,1991,0,0,0,0
"1108",1108,60,1,23425,1,3,3,1,3,"Gilbert",0,0,0,7,5,2006,2006,0,0,0,0
"1109",1109,60,1,8063,1,0,0,1,0,"Gilbert",0,0,0,6,5,2000,2000,0,0,0,0
"1110",1110,20,1,11469,1,1,0,1,0,"NridgHt",0,0,0,8,5,2004,2005,0,0,0,0
"1111",1111,60,1,8000,1,0,0,1,0,"Gilbert",0,0,0,6,5,1995,1996,0,0,0,0
"1112",1112,60,1,10560,1,0,0,1,0,"NWAmes",0,0,0,7,6,1976,1976,0,0,0,0
"1113",1113,20,1,7173,1,1,0,1,2,"NAmes",0,0,0,5,7,1957,1957,0,0,0,0
"1114",1114,20,1,8989,1,0,0,1,0,"NAmes",0,0,0,5,7,1953,2006,0,0,0,0
"1115",1115,20,1,5490,1,0,0,1,0,"OldTown",0,0,0,5,7,1954,2000,0,0,0,0
"1116",1116,20,1,12178,1,0,0,1,0,"NridgHt",0,0,0,8,5,2007,2007,0,0,0,0
"1117",1117,80,1,7750,1,0,0,1,0,"Gilbert",0,0,0,8,5,2002,2002,0,0,0,0
"1118",1118,20,1,9821,1,1,0,1,1,"Sawyer",1,0,0,5,7,1967,2003,0,0,0,0
"1119",1119,80,1,13910,1,0,0,1,0,"Sawyer",0,0,0,5,6,1958,1987,0,0,0,0
"1120",1120,20,1,7630,1,0,0,1,0,"NAmes",0,0,0,5,5,1959,1959,0,0,0,0
"1121",1121,30,2,8322,1,0,1,1,0,"IDOTRR",0,0,0,6,5,1920,1950,0,0,0,1
"1122",1122,20,1,10168,1,0,0,1,0,"CollgCr",0,0,0,7,5,2005,2006,0,0,0,0
"1123",1123,20,1,8926,1,1,0,1,2,"Edwards",0,0,0,4,3,1956,1956,0,0,0,0
"1124",1124,20,1,9455,1,0,0,1,0,"Edwards",0,0,0,5,9,1947,2008,0,0,0,0
"1125",1125,80,1,9125,1,1,0,1,0,"Gilbert",0,0,0,7,5,1992,1992,0,0,0,0
"1126",1126,20,1,10494,1,0,0,1,0,"NAmes",0,0,0,4,5,1955,1955,0,0,0,0
"1127",1127,120,1,3737,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2007,2007,0,0,0,0
"1128",1128,20,1,14754,1,3,0,1,2,"Gilbert",0,0,0,7,5,2004,2004,0,0,0,0
"1129",1129,60,1,11855,1,1,0,1,0,"Gilbert",0,0,0,7,5,2004,2005,0,0,0,0
"1130",1130,90,2,7260,1,0,0,1,0,"OldTown",0,0,2,5,5,1980,1980,1,0,0,0
"1131",1131,50,1,7869,1,0,0,1,0,"SWISU",0,0,0,4,3,1928,1950,0,0,0,0
"1132",1132,20,1,10775,1,0,0,1,0,"Mitchel",0,0,0,5,5,1991,1992,0,0,0,0
"1133",1133,70,2,9990,1,0,0,1,0,"OldTown",0,0,0,6,4,1880,1950,0,0,0,0
"1134",1134,60,1,9908,1,1,0,1,0,"SawyerW",0,0,0,8,5,1995,1995,0,0,0,0
"1135",1135,60,1,8830,1,1,3,1,0,"Gilbert",0,0,0,6,5,1997,1997,0,0,0,0
"1136",1136,30,2,6240,1,0,0,1,2,"BrkSide",0,0,0,6,5,1926,1950,0,0,0,0
"1137",1137,50,1,9680,1,0,0,1,0,"NAmes",0,0,0,6,5,1950,1950,0,0,0,0
"1138",1138,50,1,6396,1,0,0,1,0,"Sawyer",1,0,0,5,8,1875,1996,0,0,0,0
"1139",1139,20,1,9819,1,1,0,1,0,"Mitchel",0,0,0,6,5,1977,1977,0,0,0,1
"1140",1140,30,1,8829,1,1,0,1,0,"BrkSide",0,0,0,5,5,1920,1950,0,0,0,0
"1141",1141,20,1,7410,1,0,0,1,2,"NAmes",0,0,0,5,7,1951,1951,0,0,0,0
"1142",1142,60,1,10304,1,1,0,1,3,"NWAmes",2,0,0,5,7,1976,1976,0,0,0,0
"1143",1143,60,1,10042,1,0,0,1,0,"CollgCr",0,0,0,8,5,2006,2007,0,0,0,0
"1144",1144,20,1,9000,1,0,0,1,0,"Sawyer",0,0,0,5,3,1959,1959,0,0,0,0
"1145",1145,190,1,12240,1,0,0,1,0,"Edwards",0,0,1,4,4,1941,1950,0,0,0,0
"1146",1146,50,2,6292,1,0,0,1,0,"BrkSide",0,0,0,5,6,1928,1950,0,0,0,0
"1147",1147,20,1,11200,1,0,0,1,0,"SawyerW",0,0,0,6,5,1985,1985,0,0,0,0
"1148",1148,70,1,12075,1,0,1,1,0,"Crawfor",0,0,0,7,7,1941,1950,0,0,0,0
"1149",1149,50,2,5700,1,0,0,1,0,"OldTown",0,0,0,7,7,1926,1950,0,0,0,0
"1150",1150,70,2,9050,1,0,0,1,0,"OldTown",1,0,0,7,9,1920,1988,0,0,0,0
"1151",1151,20,1,8337,1,1,0,1,0,"NAmes",0,0,0,6,5,1950,1950,0,0,0,0
"1152",1152,20,1,17889,1,0,0,1,0,"Edwards",0,0,0,5,4,1959,1959,0,0,0,0
"1153",1153,20,1,14205,1,1,0,1,0,"Crawfor",0,0,0,6,7,1956,2004,0,0,0,0
"1154",1154,30,2,5890,1,0,0,1,2,"IDOTRR",0,0,0,6,8,1930,2007,0,0,0,0
"1155",1155,60,1,13700,1,1,0,1,0,"NAmes",0,0,0,7,6,1965,1988,0,0,0,0
"1156",1156,20,1,10858,1,1,0,1,2,"Veenker",0,0,0,5,8,1976,2004,0,0,0,0
"1157",1157,80,1,9435,1,0,0,1,0,"NAmes",0,0,0,5,8,1965,1999,0,0,0,0
"1158",1158,120,1,5035,1,1,0,1,0,"NridgHt",0,0,4,7,5,2007,2008,0,0,0,0
"1159",1159,20,1,12024,1,0,0,1,1,"Somerst",1,0,0,8,5,2007,2008,0,0,0,0
"1160",1160,60,1,9196,1,0,0,1,0,"NWAmes",0,0,0,6,6,1974,1974,0,0,0,0
"1161",1161,160,1,2304,1,0,0,1,0,"NPkVill",0,0,4,6,5,1978,1978,0,0,0,0
"1162",1162,20,1,14778,1,1,2,1,3,"Crawfor",2,0,0,6,7,1954,2006,0,0,0,0
"1163",1163,20,1,8833,1,0,0,1,0,"Sawyer",0,0,0,5,5,1968,1968,0,0,0,0
"1164",1164,90,1,12960,1,0,0,1,0,"Sawyer",1,0,2,4,4,1969,1969,0,0,0,0
"1165",1165,80,1,16157,1,1,0,1,1,"Veenker",1,0,0,5,7,1978,1978,0,0,0,0
"1166",1166,20,1,9620,1,1,0,1,0,"NridgHt",0,0,0,7,5,2009,2009,0,0,0,0
"1167",1167,20,1,10539,1,1,0,1,2,"CollgCr",0,0,0,8,5,2008,2008,0,0,0,0
"1168",1168,60,1,10910,1,1,0,1,0,"Gilbert",3,0,0,6,5,2000,2000,0,0,0,0
"1169",1169,70,1,13848,1,0,0,1,2,"Edwards",0,0,0,6,7,1935,1986,0,0,0,0
"1170",1170,60,1,35878,1,1,0,1,3,"NoRidge",0,0,0,10,5,1995,1996,0,0,0,0
"1171",1171,80,1,9956,1,0,0,1,0,"Mitchel",0,0,0,6,6,1977,1977,0,0,0,0
"1172",1172,20,1,9196,1,0,0,1,0,"NAmes",0,0,0,6,6,1958,1958,0,0,0,0
"1173",1173,160,4,4052,1,1,0,1,0,"Somerst",0,0,3,7,5,2006,2007,0,1,0,0
"1174",1174,50,1,18168,1,1,1,1,0,"ClearCr",0,0,0,5,6,1946,1994,0,0,0,0
"1175",1175,70,1,16640,1,1,0,1,0,"Crawfor",0,0,0,6,8,1932,1950,0,0,0,0
"1176",1176,50,1,10763,1,0,0,1,0,"NoRidge",0,0,0,8,5,1992,2000,0,0,0,0
"1177",1177,20,1,6988,1,1,0,1,3,"Mitchel",0,0,0,5,5,1984,1985,0,0,0,0
"1178",1178,50,2,3950,1,0,1,1,0,"OldTown",1,0,0,6,8,1926,2004,1,0,0,0
"1179",1179,50,1,7735,1,1,0,1,1,"Crawfor",0,0,0,5,6,1921,1950,0,0,0,0
"1180",1180,20,1,8412,1,0,0,1,2,"Edwards",0,0,0,5,5,1954,1954,0,0,0,0
"1181",1181,60,1,11170,1,2,0,1,2,"Timber",0,0,0,7,5,1990,1991,0,0,0,0
"1182",1182,120,2,5651,1,1,3,1,0,"Crawfor",0,0,3,8,5,2008,2008,0,0,0,1
"1183",1183,60,1,15783,1,1,0,1,2,"NoRidge",0,0,0,10,5,1996,1996,0,0,0,0
"1184",1184,30,1,10860,1,0,0,1,0,"OldTown",0,0,0,5,6,1920,1950,1,0,0,0
"1185",1185,20,1,35183,0,0,0,1,0,"Timber",0,0,0,5,4,1963,1963,0,0,0,1
"1186",1186,50,1,9798,1,0,0,1,0,"Edwards",0,0,0,5,7,1924,1950,0,0,0,0
"1187",1187,190,1,10722,1,1,1,1,2,"OldTown",1,1,1,3,5,1900,1970,0,0,0,1
"1188",1188,20,1,12550,1,0,0,1,2,"NoRidge",0,0,0,8,5,1994,1995,0,0,0,0
"1189",1189,60,1,9003,1,1,0,1,0,"CollgCr",0,0,0,7,5,2002,2002,0,0,0,0
"1190",1190,60,1,7560,1,0,0,1,0,"Gilbert",0,0,0,7,5,1999,1999,0,0,0,0
"1191",1191,190,1,32463,1,0,2,1,0,"Mitchel",0,0,1,4,4,1961,1975,0,0,0,1
"1192",1192,160,4,2669,1,0,0,1,0,"Somerst",0,0,4,8,5,1999,2000,0,1,0,0
"1193",1193,50,2,9660,1,0,0,1,0,"OldTown",0,0,0,5,8,1925,1994,1,0,0,0
"1194",1194,120,2,4500,1,0,0,1,1,"Mitchel",0,0,3,6,5,1999,1999,0,0,0,0
"1195",1195,60,1,9444,1,0,0,1,2,"Sawyer",0,0,0,6,7,1969,1969,0,0,0,0
"1196",1196,60,1,8080,1,1,0,1,0,"Gilbert",0,0,0,6,5,2005,2005,0,0,0,0
"1197",1197,60,1,14112,1,1,0,1,0,"Gilbert",0,0,0,7,5,2006,2006,0,0,0,0
"1198",1198,75,2,8915,1,1,1,1,2,"OldTown",0,0,0,7,6,1916,1950,0,0,0,0
"1199",1199,20,1,9170,1,0,0,1,0,"CollgCr",0,0,0,7,5,2001,2001,0,0,0,0
"1200",1200,20,1,11310,1,0,0,1,0,"Sawyer",0,0,0,4,5,1963,1979,0,0,0,0
"1201",1201,20,1,9424,1,0,0,1,0,"NAmes",0,0,0,4,5,1970,1970,0,0,0,0
"1202",1202,60,1,10480,1,0,0,1,2,"CollgCr",0,0,0,7,5,1998,1998,0,0,0,0
"1203",1203,50,2,6050,1,0,0,1,2,"BrkSide",0,0,0,5,8,1925,1997,0,0,0,0
"1204",1204,20,1,9825,1,0,0,1,0,"CollgCr",0,0,0,7,5,2000,2001,0,0,0,0
"1205",1205,20,1,10218,1,0,0,1,0,"NWAmes",0,0,0,5,6,1975,1975,0,0,0,0
"1206",1206,20,1,14774,1,1,0,1,3,"SawyerW",0,0,0,7,7,1990,1991,0,0,0,0
"1207",1207,20,3,8900,1,0,0,1,0,"SawyerW",0,0,0,4,4,1966,1966,0,0,0,0
"1208",1208,20,1,9205,1,0,0,1,0,"CollgCr",0,0,0,6,5,2003,2003,0,0,0,0
"1209",1209,20,1,7833,1,0,0,1,0,"NAmes",0,0,0,5,7,1962,1980,0,0,0,0
"1210",1210,20,1,10267,1,1,0,1,3,"Somerst",3,0,0,8,5,2006,2006,0,0,0,0
"1211",1211,60,1,11288,1,0,0,1,0,"SawyerW",0,0,0,6,5,1992,1992,0,0,0,0
"1212",1212,50,1,12286,1,1,1,1,0,"Gilbert",0,0,0,8,7,1988,2005,0,0,0,1
"1213",1213,30,1,9390,1,0,0,1,0,"Edwards",0,0,0,4,6,1941,1950,0,0,0,0
"1214",1214,80,1,10246,1,1,0,1,3,"Sawyer",0,0,0,4,9,1965,2001,0,0,0,0
"1215",1215,85,1,10274,1,1,0,1,0,"NAmes",0,0,0,5,5,1962,1962,0,0,0,0
"1216",1216,20,1,7193,1,1,0,1,0,"Sawyer",0,0,0,5,5,1966,1966,0,0,0,0
"1217",1217,90,2,8998,1,0,0,1,0,"Sawyer",3,0,2,6,5,1978,1978,0,0,0,0
"1218",1218,20,4,8712,1,0,0,1,0,"Somerst",0,0,0,8,5,2009,2009,0,0,0,0
"1219",1219,50,2,6292,1,0,0,1,0,"BrkSide",0,0,0,4,5,1947,1950,0,0,0,0
"1220",1220,160,2,1701,1,0,0,1,0,"BrDale",0,0,4,6,5,1971,1971,0,0,0,0
"1221",1221,20,1,7866,1,1,0,1,0,"NAmes",0,0,0,5,5,1964,1964,0,0,0,0
"1222",1222,20,1,8305,1,0,0,1,0,"Sawyer",1,0,0,5,5,1968,1968,0,0,0,0
"1223",1223,50,1,10574,1,0,0,1,0,"NAmes",1,0,0,6,6,1949,1950,0,0,0,0
"1224",1224,20,1,10769,1,0,0,1,0,"NAmes",0,0,0,5,3,1951,1951,0,0,0,0
"1225",1225,60,1,15444,1,1,0,1,0,"Gilbert",3,0,0,7,5,2004,2005,0,0,0,0
"1226",1226,80,1,10547,1,0,0,1,0,"NAmes",0,0,0,6,8,1958,1958,0,0,0,0
"1227",1227,60,1,14684,1,1,0,1,3,"Somerst",1,0,0,6,5,2007,2007,0,0,0,0
"1228",1228,20,1,8944,1,0,0,1,2,"NAmes",0,0,0,5,8,1965,2008,0,0,0,0
"1229",1229,120,1,8834,1,0,0,1,2,"NridgHt",0,0,3,9,5,2008,2008,0,0,0,0
"1230",1230,80,1,7980,1,0,0,1,0,"NAmes",0,0,0,5,5,1960,1960,0,0,0,0
"1231",1231,90,1,18890,1,1,0,1,0,"Sawyer",1,3,2,5,5,1977,1977,0,0,0,0
"1232",1232,90,1,7798,1,0,0,1,0,"NAmes",0,0,2,5,6,1962,1962,0,0,0,0
"1233",1233,90,1,9912,1,0,0,1,1,"NAmes",0,0,2,4,5,1962,1962,0,0,0,0
"1234",1234,20,1,12160,1,1,0,1,0,"NAmes",0,0,0,5,5,1959,1959,0,0,0,0
"1235",1235,70,3,8580,1,0,1,1,0,"SWISU",0,0,0,5,6,1911,1950,0,0,0,0
"1236",1236,70,1,13228,1,0,0,1,0,"Crawfor",0,0,0,5,5,1914,1950,0,0,0,0
"1237",1237,160,1,2664,1,0,0,1,0,"NridgHt",0,0,4,7,5,2003,2003,0,0,0,0
"1238",1238,60,1,12434,1,2,0,1,1,"CollgCr",0,0,0,7,5,2004,2005,0,0,0,0
"1239",1239,20,1,13135,1,0,0,1,0,"SawyerW",3,0,0,6,5,2005,2005,0,0,0,0
"1240",1240,20,1,9101,1,1,3,1,0,"Timber",0,0,0,8,5,2006,2006,0,0,0,0
"1241",1241,60,1,8223,1,0,0,1,0,"CollgCr",0,0,0,7,5,2003,2003,0,0,0,0
"1242",1242,20,1,9932,1,0,0,1,0,"Somerst",0,0,0,7,6,2007,2007,0,0,0,0
"1243",1243,85,1,10710,1,0,0,1,0,"NWAmes",0,0,0,7,6,1974,1974,0,0,0,0
"1244",1244,20,1,13998,1,0,0,1,0,"NridgHt",0,0,0,10,5,2006,2006,0,0,0,0
"1245",1245,70,1,11435,1,1,3,1,2,"Crawfor",0,0,0,8,7,1929,1950,0,0,0,1
"1246",1246,80,1,12168,1,0,0,1,0,"NWAmes",0,0,0,6,7,1984,2003,0,0,0,0
"1247",1247,60,4,8190,1,0,0,1,0,"Somerst",0,0,0,7,5,2005,2006,0,0,0,0
"1248",1248,80,1,12328,1,1,0,1,0,"Mitchel",0,0,0,6,5,1976,1976,0,0,0,0
"1249",1249,75,2,9660,1,0,0,1,0,"OldTown",0,0,0,6,5,1917,1950,1,0,0,0
"1250",1250,20,1,7260,1,0,0,1,0,"NAmes",0,0,0,5,7,1950,1950,0,0,0,0
"1251",1251,20,1,11253,1,0,0,1,2,"NAmes",0,0,0,7,5,1968,1968,0,0,0,0
"1252",1252,120,1,3136,1,1,0,1,2,"NridgHt",0,0,3,7,5,2003,2003,0,0,0,0
"1253",1253,20,1,9920,1,0,0,1,0,"Mitchel",0,0,0,5,6,1968,1968,0,0,0,0
"1254",1254,60,1,17542,1,1,0,1,0,"Veenker",0,0,0,7,7,1974,2003,0,0,0,0
"1255",1255,60,1,6991,1,0,0,1,0,"Edwards",0,0,0,7,5,2003,2004,0,0,0,0
"1256",1256,50,2,6292,1,0,0,1,0,"BrkSide",0,0,0,6,6,1931,1950,0,0,0,0
"1257",1257,20,1,14394,1,1,0,1,2,"NoRidge",0,0,0,8,5,1994,1994,0,0,0,0
"1258",1258,30,1,4116,1,0,0,1,2,"Edwards",1,0,0,5,8,1922,1950,0,0,0,0
"1259",1259,80,1,9646,1,1,0,1,0,"Gilbert",0,0,0,7,5,2005,2005,0,0,0,0
"1260",1260,20,1,9815,1,0,0,1,1,"NAmes",0,0,0,6,8,1969,1969,0,0,0,0
"1261",1261,60,1,24682,1,3,0,1,3,"Gilbert",3,0,0,6,5,1999,1999,0,0,0,0
"1262",1262,20,1,9680,1,0,0,1,0,"NAmes",0,0,0,5,6,1956,1956,0,0,0,0
"1263",1263,50,1,11250,1,0,0,1,0,"ClearCr",0,0,0,4,5,1957,1989,0,0,0,0
"1264",1264,70,1,13575,1,0,0,1,0,"BrkSide",0,0,0,6,6,1919,1950,0,1,0,0
"1265",1265,120,3,4094,1,0,0,1,0,"NAmes",0,0,3,6,5,1998,1999,0,0,0,0
"1266",1266,160,4,3770,1,0,0,1,1,"Somerst",0,0,3,7,5,1999,1999,0,0,0,0
"1267",1267,190,2,10180,1,1,1,1,0,"OldTown",1,0,1,7,4,1910,1950,0,0,0,0
"1268",1268,20,1,13303,1,1,3,1,0,"Timber",0,0,0,9,5,2008,2009,0,0,0,0
"1269",1269,50,1,14100,1,1,0,1,0,"Crawfor",0,0,0,8,9,1935,1997,0,0,0,1
"1270",1270,50,1,11422,1,0,0,1,0,"NAmes",1,0,0,5,5,1958,1958,0,0,0,0
"1271",1271,40,1,23595,1,0,2,1,0,"ClearCr",0,0,0,7,6,1979,1979,0,0,1,0
"1272",1272,20,1,9156,1,1,0,1,0,"NWAmes",2,0,0,6,7,1968,1968,0,0,0,0
"1273",1273,20,1,13526,1,1,0,1,3,"Sawyer",0,0,0,5,6,1965,1965,0,0,0,0
"1274",1274,80,1,11636,1,1,0,1,2,"Edwards",0,0,0,6,7,1959,2006,0,0,0,0
"1275",1275,50,1,5415,1,0,0,1,2,"Crawfor",0,0,0,5,6,1910,2003,0,0,0,0
"1276",1276,90,1,11440,1,0,0,1,2,"NAmes",1,0,2,5,5,1948,1950,0,0,0,0
"1277",1277,60,1,12936,1,1,0,1,3,"NWAmes",0,0,0,6,6,1972,1972,0,0,0,0
"1278",1278,80,1,17871,1,1,0,1,3,"NWAmes",0,0,0,6,5,1967,1976,0,0,0,0
"1279",1279,60,1,9548,1,0,0,1,0,"CollgCr",0,0,0,8,5,2002,2002,0,0,0,0
"1280",1280,50,0,7560,1,0,0,1,0,"IDOTRR",0,0,0,4,4,1920,1950,0,0,0,0
"1281",1281,20,1,9875,1,1,0,1,0,"CollgCr",0,0,0,7,5,2002,2002,0,0,0,0
"1282",1282,20,1,8099,1,1,0,1,3,"Timber",0,0,0,7,5,1990,1990,0,0,0,0
"1283",1283,20,1,8861,1,1,0,1,0,"CollgCr",0,0,0,5,7,1977,2008,0,0,0,0
"1284",1284,90,1,9494,1,0,2,1,2,"Mitchel",0,0,2,6,5,1971,1971,0,0,0,0
"1285",1285,50,1,9688,1,0,0,1,0,"SWISU",1,0,0,6,7,1919,1990,0,0,0,0
"1286",1286,50,2,6050,1,0,0,1,0,"BrkSide",0,0,0,6,6,1939,1950,0,0,0,0
"1287",1287,20,1,9790,1,0,0,1,0,"NWAmes",1,0,0,6,5,1963,1963,0,0,0,0
"1288",1288,20,1,36500,1,1,2,1,0,"ClearCr",0,0,0,5,5,1964,1964,0,0,0,1
"1289",1289,120,1,5704,1,1,0,1,0,"StoneBr",0,0,3,8,5,2000,2000,0,0,0,0
"1290",1290,60,1,11151,1,1,0,1,0,"NridgHt",0,0,0,8,5,2006,2006,0,0,0,0
"1291",1291,80,1,14112,1,1,0,1,2,"NAmes",0,0,0,5,7,1964,1964,0,0,0,0
"1292",1292,160,2,1701,1,0,0,1,0,"BrDale",0,0,4,5,7,1972,1972,0,0,0,0
"1293",1293,70,2,6660,1,0,0,1,2,"OldTown",0,0,0,5,4,1892,1965,0,0,0,0
"1294",1294,60,1,10218,1,0,0,1,0,"NWAmes",0,0,0,7,5,1976,1976,0,0,0,0
"1295",1295,20,1,8232,1,0,0,1,0,"Edwards",0,0,0,5,7,1955,1990,0,0,0,0
"1296",1296,20,1,8470,1,0,0,1,0,"NAmes",1,0,0,5,5,1968,1968,0,0,0,0
"1297",1297,20,1,8780,1,0,0,1,0,"NAmes",0,0,0,5,6,1963,1963,0,0,0,0
"1298",1298,180,2,3710,1,0,0,1,0,"Edwards",0,0,3,6,5,2005,2006,0,0,0,0
"1299",1299,60,1,64200,1,3,1,1,2,"Edwards",1,0,0,10,5,2008,2008,0,0,0,0
"1300",1300,20,1,7575,1,0,0,1,0,"NAmes",0,0,0,5,7,1959,1994,0,0,0,0
"1301",1301,60,1,10762,1,1,0,1,3,"Gilbert",0,0,0,7,5,1999,1999,0,0,0,0
"1302",1302,70,1,7500,1,1,1,1,0,"Crawfor",0,0,0,6,7,1942,1950,0,0,0,0
"1303",1303,60,1,10212,1,0,0,1,0,"NoRidge",0,0,0,8,5,1994,1994,0,0,0,0
"1304",1304,20,1,8761,1,0,0,1,0,"Somerst",0,0,0,7,5,2005,2005,0,0,0,0
