"","x1stflrsf","x2ndflrsf","grlivarea","totrmsabvgrd","centralair_y","masvnrarea","totalbsmtsf","mssubclass","lotarea","overallqual","neighborhood","yearbuilt","overallcond","garagecars","garagearea","openporchsf","paveddrive_fy","saletype_fcwd","garagefinish_fnone","fence_fnone","fireplaces","heatingqc_ex","saleprice"
"1020",1506,0,1506,6,1,145,1362,120,3056,7,21,2005,5,2,440,20,1,0,0,1,1,1,213490
"1021",1132,0,1132,5,1,0,1132,20,7084,4,15,2005,5,2,451,64,1,0,0,1,0,1,176000
"1022",1220,0,1220,6,1,84,1199,20,7470,7,0,2006,5,2,632,54,1,0,0,1,0,1,194000
"1023",912,336,1248,6,1,0,912,50,9491,5,7,1930,5,1,160,0,1,0,0,1,0,0,87000
"1024",1504,0,1504,7,1,14,1346,120,3225,7,21,2005,5,2,437,20,1,0,0,1,1,1,191000
"1025",2898,0,2898,10,1,0,1565,20,15498,8,16,1976,6,2,665,72,1,0,0,1,1,0,287000
"1026",882,0,882,5,1,0,882,20,7770,5,0,1972,5,2,461,0,1,0,0,0,0,0,112500
"1027",1264,0,1264,6,1,324,1268,20,9373,5,11,1960,5,2,461,0,1,0,0,1,2,0,167500
"1028",1646,0,1646,7,1,338,1638,20,9591,8,16,2007,5,3,800,44,1,0,0,1,1,1,293077
"1029",968,408,1376,6,1,0,768,50,9571,5,11,1941,5,1,240,0,1,0,0,1,1,0,105000
"1030",672,546,1218,7,1,281,672,160,1701,6,22,1972,7,1,264,28,1,0,0,1,0,0,118000
"1031",948,980,1928,10,1,0,686,190,7082,5,23,1916,8,0,0,0,0,0,1,1,0,0,160000
"1032",1687,998,3082,12,1,0,824,75,15965,7,23,1920,3,2,672,63,1,0,0,1,2,1,197000
"1033",1352,1168,2520,10,1,0,1338,60,14541,8,3,1993,7,3,796,55,1,0,0,1,1,1,310000
"1034",1654,0,1654,6,1,295,1654,20,8125,7,0,2002,5,3,900,136,1,0,0,1,0,1,230000
"1035",954,0,954,5,1,0,920,30,6355,5,2,1938,7,1,240,0,1,0,0,0,1,1,119750
"1036",845,0,845,5,0,0,0,20,11500,4,15,1957,3,1,290,0,0,0,0,1,0,1,84000
"1037",1620,0,1620,6,1,70,1620,20,12987,9,16,2007,5,3,912,0,1,0,0,1,1,1,315500
"1038",1055,1208,2263,7,1,396,1055,60,9240,8,0,2001,5,2,905,45,1,0,0,1,1,1,287000
"1039",798,546,1344,6,1,0,546,160,1554,4,14,1970,6,0,0,0,1,0,1,1,1,0,97000
"1040",630,0,630,3,1,0,630,180,1498,4,14,1970,4,1,286,0,1,0,0,1,0,0,80000
"1041",1803,0,1803,8,1,67,1134,20,13213,5,9,1957,4,2,484,0,1,0,0,0,1,1,155000
"1042",800,832,1632,7,1,252,800,60,9130,6,6,1966,8,2,484,40,1,0,0,1,0,0,173000
"1043",1306,0,1306,5,1,135,1306,120,5415,6,10,2005,5,2,624,63,1,0,0,1,1,1,196000
"1044",1532,797,2329,10,1,99,1475,60,11925,7,12,1990,5,2,514,121,1,0,0,1,1,1,262280
"1045",2524,0,2524,9,1,0,2524,20,9680,8,6,1981,5,2,542,120,1,0,0,0,1,0,278000
"1046",1733,0,1733,8,1,0,0,20,13680,3,15,1955,5,2,452,0,1,0,0,1,1,1,139600
"1047",1992,876,2868,11,1,208,1992,60,16141,9,18,2005,5,3,716,108,1,0,0,1,1,1,556581
"1048",990,0,990,5,1,0,990,20,9302,5,0,1994,5,2,672,0,1,0,0,1,0,1,145000
"1049",1771,0,1771,9,1,75,0,20,21850,5,4,1960,4,2,336,0,1,0,0,0,1,0,115000
"1050",930,0,930,6,1,0,0,20,11160,4,15,1946,7,1,308,0,1,0,0,1,0,1,84900
"1051",1302,0,1302,6,1,0,1302,20,9066,7,17,2007,5,2,436,22,1,0,0,1,0,1,176485
"1052",1316,0,1316,6,1,0,1316,20,11278,7,0,2007,5,2,440,20,1,0,0,1,1,1,200141
"1053",1127,850,1977,9,1,272,816,60,9600,6,11,1964,6,2,540,52,1,0,0,0,1,0,165000
"1054",1526,0,1526,7,1,145,1216,20,8630,5,15,1957,6,1,364,78,1,0,0,1,1,1,144500
"1055",1091,898,1989,7,1,210,1065,60,11457,8,0,2002,5,2,586,60,1,0,0,1,1,1,255000
"1056",1523,0,1523,7,1,160,1193,20,11465,6,6,1976,5,2,478,0,1,0,0,0,1,0,180000
"1057",1364,0,1364,6,1,240,1364,120,7095,7,10,2005,5,2,484,36,1,0,0,1,1,1,185850
"1058",979,871,1850,7,1,0,973,60,29959,7,3,1994,6,2,467,98,1,0,0,1,1,1,248000
"1059",1130,1054,2184,10,1,154,1104,60,11404,9,10,2008,5,3,836,102,1,0,0,1,1,1,335000
"1060",1096,895,1991,7,1,480,854,50,11275,6,2,1932,7,2,432,0,1,0,0,1,1,0,220000
"1061",1338,0,1338,6,1,0,1338,120,4961,8,18,2001,5,2,582,0,1,0,0,1,0,1,213500
"1062",894,0,894,6,1,0,894,30,18120,3,13,1935,4,3,1248,20,1,0,0,1,0,0,81000
"1063",1422,915,2337,10,0,0,662,190,13685,5,7,1900,5,2,560,57,1,0,0,1,0,0,90000
"1064",1103,0,1103,5,1,0,1103,30,6050,6,7,1925,6,2,440,120,1,0,0,0,1,0,110500
"1065",1154,0,1154,6,1,200,1154,20,11000,5,11,1966,6,2,480,58,1,0,0,0,1,1,154000
"1066",1306,954,2260,7,1,0,1306,60,14080,7,19,1996,5,2,533,44,1,0,0,1,0,1,328000
"1067",799,772,1571,7,1,0,799,60,7896,6,17,1993,7,2,380,40,1,0,0,1,1,0,178000
"1068",798,813,1611,7,1,360,780,60,9840,6,11,1964,6,2,442,128,1,0,0,1,0,0,167900
"1069",1291,1230,2521,10,1,0,942,160,4006,6,14,1973,4,2,576,20,1,0,0,0,1,0,151400
"1070",893,0,893,4,1,0,845,45,9660,5,11,1949,7,2,576,0,1,0,0,1,0,0,135000
"1071",1048,0,1048,6,1,120,1048,20,10224,5,11,1956,5,1,286,20,1,0,0,1,0,0,135000
"1072",829,727,1556,8,1,0,727,60,11778,6,6,1968,6,2,441,0,1,0,0,1,0,1,154000
"1073",1002,454,1456,7,1,0,810,50,7635,5,15,1948,3,1,280,0,0,0,0,1,1,0,91500
"1074",698,728,1426,6,1,140,690,60,8025,6,15,1977,6,2,440,0,1,0,0,0,0,0,159500
"1075",1240,0,1240,5,1,0,1240,20,8630,7,0,2006,5,3,826,93,1,0,0,1,0,1,194000
"1076",960,780,1740,6,1,0,800,70,13200,7,2,1940,6,1,240,0,1,1,0,1,2,0,219500
"1077",1096,370,1466,7,1,0,796,50,10860,5,7,1936,8,2,566,21,1,0,0,1,1,0,170000
"1078",1096,0,1096,6,1,0,1096,20,15870,5,11,1969,5,1,299,32,1,0,0,1,0,1,138800
"1079",848,0,848,3,1,169,848,120,4472,6,0,2004,5,2,420,0,1,0,0,1,1,1,155900
"1080",990,0,990,5,1,0,990,20,8840,5,0,1994,5,1,299,64,1,0,0,1,0,0,126000
"1081",1258,0,1258,5,1,144,1258,20,11120,6,6,1971,7,2,528,0,1,0,0,1,0,1,145000
"1082",1040,0,1040,5,1,0,1040,20,7575,5,9,1963,5,1,308,0,1,0,0,0,0,0,133000
"1083",1459,0,1459,6,1,100,1459,20,8819,7,0,2002,5,2,527,39,1,0,0,1,1,1,192000
"1084",1251,0,1251,6,1,425,1251,20,8880,6,11,1964,6,1,461,116,1,0,0,0,2,0,160000
"1085",691,807,1498,6,1,0,691,60,13031,6,17,1995,5,2,409,44,1,0,0,1,1,0,187500
"1086",996,0,996,5,1,0,936,85,9142,6,12,1992,6,2,564,0,1,0,0,1,0,1,147000
"1087",546,546,1092,6,1,0,546,160,1974,4,14,1973,5,1,286,96,1,0,0,1,0,0,83500
"1088",1082,871,1953,9,1,0,1082,60,10659,8,5,2005,5,3,1043,50,1,0,0,1,1,1,252000
"1089",970,739,1709,7,1,50,970,160,2546,7,15,2004,5,2,380,40,1,0,0,1,0,1,137500
"1090",1247,0,1247,4,1,0,1247,120,3353,8,5,2005,5,2,550,84,1,0,0,1,1,1,197000
"1091",1040,0,1040,6,0,0,0,90,8604,3,11,1950,4,2,400,0,1,0,0,1,0,0,92900
"1092",624,628,1252,4,1,212,600,160,2184,7,5,1999,5,2,462,48,1,0,0,1,0,1,160000
"1093",1390,304,1694,7,1,0,1181,50,8460,6,23,1925,5,2,576,0,1,0,0,1,1,0,136500
"1094",1200,0,1200,6,1,166,864,20,9301,5,11,1965,8,2,884,64,1,0,0,0,0,0,146000
"1095",936,0,936,4,1,0,936,20,5942,5,11,1956,7,1,308,0,1,0,0,1,0,1,129000
"1096",1314,0,1314,6,1,0,1314,20,9395,6,0,2006,5,2,440,22,1,0,0,1,1,0,176432
"1097",773,582,1355,7,1,0,684,70,6942,6,13,1914,7,0,0,0,1,0,1,1,0,0,127000
"1098",1088,0,1088,5,1,0,1074,120,3696,8,18,1986,5,2,461,74,1,0,0,1,0,1,170000
"1099",757,567,1324,6,1,0,672,50,6050,4,8,1936,6,1,240,0,1,0,0,1,0,0,128000
"1100",1601,0,1601,7,1,206,1271,20,11962,7,6,1978,5,2,478,0,1,0,0,1,1,0,157000
"1101",438,0,438,3,0,0,290,30,8460,2,23,1920,5,1,246,0,0,0,0,1,0,0,60000
"1102",950,0,950,5,1,0,950,20,9819,5,11,1971,5,1,280,0,1,0,0,1,0,0,119500
"1103",1134,0,1134,6,1,45,1010,20,7070,5,11,1960,7,1,254,16,1,0,0,0,0,1,135000
"1104",1194,0,1194,6,1,0,655,20,8989,6,11,1959,6,2,539,0,1,0,0,1,1,1,159500
"1105",630,672,1302,6,1,304,630,160,2040,5,22,1970,5,2,440,0,1,0,0,1,0,0,106000
"1106",1500,1122,2622,9,1,362,1463,60,12354,8,3,1994,5,2,712,32,1,0,0,1,2,1,325000
"1107",1442,0,1442,6,1,0,910,20,10471,7,12,1990,5,2,719,244,1,0,0,1,1,0,179900
"1108",887,1134,2021,9,1,0,868,60,23425,7,17,2006,5,2,422,100,1,0,0,1,1,1,274725
"1109",948,742,1690,7,1,0,924,60,8063,6,17,2000,5,2,463,48,1,0,0,1,1,1,181000
"1110",1836,0,1836,7,1,42,1836,20,11469,8,10,2004,5,3,862,185,1,0,0,1,1,1,280000
"1111",773,885,1658,8,1,0,773,60,8000,6,17,1995,5,2,431,84,1,0,0,1,1,0,188000
"1112",1098,866,1964,8,1,660,803,60,10560,7,6,1976,6,2,483,69,1,0,0,1,1,0,205000
"1113",816,0,816,5,1,0,816,20,7173,5,11,1957,7,1,308,0,1,0,0,1,0,0,129900
"1114",1008,0,1008,6,1,0,1008,20,8989,5,11,1953,7,1,240,18,1,0,0,1,0,0,134500
"1115",833,0,833,4,1,0,833,20,5490,5,7,1954,7,1,326,0,1,0,0,0,0,1,117000
"1116",1734,0,1734,7,1,328,1734,20,12178,8,10,2007,5,3,928,0,1,0,0,1,1,1,318000
"1117",779,640,1419,7,1,0,408,80,7750,8,17,2002,5,2,527,0,1,0,0,1,1,1,184100
"1118",894,0,894,5,1,0,894,20,9821,5,9,1967,7,2,450,0,1,0,0,1,0,1,130000
"1119",1021,580,1601,6,1,0,533,80,13910,5,9,1958,6,1,300,34,1,0,0,1,0,0,140000
"1120",1040,0,1040,6,1,0,1040,20,7630,5,11,1959,5,1,286,0,1,0,0,0,0,0,133700
"1121",1012,0,1012,6,1,0,1012,30,8322,6,13,1920,5,1,308,22,1,0,0,0,1,0,118400
"1122",1552,0,1552,7,1,196,1552,20,10168,7,0,2005,5,3,782,20,1,0,0,1,0,1,212900
"1123",960,0,960,5,1,0,672,20,8926,4,15,1956,3,1,288,0,1,0,0,0,0,1,112000
"1124",698,0,698,4,1,0,698,20,9455,5,15,1947,9,0,0,200,1,0,1,1,0,1,118000
"1125",812,670,1482,7,1,170,384,80,9125,7,17,1992,5,2,392,25,1,0,0,1,1,0,163900
"1126",1005,0,1005,5,1,0,1005,20,10494,4,11,1955,5,2,672,0,1,0,0,1,1,0,115000
"1127",1555,0,1555,7,1,130,1373,120,3737,7,21,2007,5,3,660,20,1,0,0,1,1,1,174000
"1128",1530,0,1530,7,1,0,1530,20,14754,7,17,2004,5,3,630,36,1,0,0,1,1,1,259000
"1129",847,1112,1959,8,1,0,847,60,11855,7,17,2004,5,2,434,48,1,0,0,1,1,1,215000
"1130",936,0,936,4,1,180,936,90,7260,5,7,1980,5,2,672,0,1,0,0,1,0,0,140000
"1131",1328,653,1981,7,1,0,1122,50,7869,4,23,1928,3,2,576,44,1,0,0,0,2,0,135000
"1132",974,0,974,5,1,0,974,20,10775,5,4,1991,5,0,0,28,1,0,1,0,0,0,93500
"1133",1178,1032,2210,8,1,0,1008,70,9990,6,7,1880,4,1,205,48,0,0,0,1,0,0,117500
"1134",1142,878,2020,8,1,0,1128,60,9908,8,12,1995,5,2,466,155,1,0,0,1,1,1,239500
"1135",916,684,1600,7,1,0,916,60,8830,6,17,1997,5,2,460,38,1,0,0,1,1,0,169000
"1136",986,0,986,5,0,0,960,30,6240,6,8,1926,5,1,180,128,1,0,0,1,1,0,102000
"1137",1032,220,1252,6,1,0,1032,50,9680,6,11,1950,5,1,288,0,1,0,0,1,0,0,119000
"1138",780,240,1020,6,0,0,780,50,6396,5,9,1875,8,0,0,0,0,0,1,1,0,0,94000
"1139",1567,0,1567,5,1,0,1567,20,9819,6,4,1977,5,2,714,32,1,0,0,1,2,0,196000
"1140",1167,0,1167,6,1,0,915,30,8829,5,8,1920,5,2,495,0,1,0,0,1,1,0,144000
"1141",952,0,952,4,1,0,952,20,7410,5,11,1951,7,2,840,0,1,0,0,1,0,0,139000
"1142",1088,780,1868,9,1,44,780,60,10304,5,6,1976,7,2,484,96,1,0,0,1,1,1,197500
"1143",1466,1362,2828,11,1,340,1466,60,10042,8,0,2006,5,3,1052,144,1,0,0,1,1,1,424870
"1144",1006,0,1006,5,1,0,1006,20,9000,5,9,1959,3,0,0,24,1,0,1,1,0,0,80000
"1145",672,252,924,5,0,0,672,190,12240,4,15,1941,4,1,280,0,1,0,0,0,0,0,80000
"1146",1042,534,1576,8,1,0,1042,50,6292,5,8,1928,6,1,225,0,1,0,0,1,1,1,149000
"1147",1298,0,1298,5,1,85,1298,20,11200,6,12,1985,5,2,403,26,1,0,0,1,1,0,180000
"1148",860,704,1564,7,1,0,704,70,12075,7,2,1941,7,1,234,0,1,0,0,1,1,1,174500
"1149",572,539,1111,5,1,0,572,50,5700,7,7,1926,7,1,288,0,1,0,0,1,1,0,116900
"1150",832,650,1482,7,1,0,650,70,9050,7,7,1920,9,2,324,0,1,0,0,1,0,1,143000
"1151",932,0,932,4,1,0,932,20,8337,6,11,1950,5,1,306,0,1,0,0,0,1,1,124000
"1152",1466,0,1466,6,1,132,1466,20,17889,5,15,1959,4,2,528,140,1,0,0,1,2,0,149900
"1153",1811,0,1811,6,1,0,1073,20,14205,6,2,1956,7,2,470,0,1,0,0,1,1,1,230000
"1154",816,0,816,5,1,0,816,30,5890,6,13,1930,8,1,432,0,1,0,0,1,0,1,120500
"1155",902,918,1820,8,1,288,864,60,13700,7,11,1965,6,2,492,84,1,0,0,0,2,0,201800
"1156",1437,0,1437,6,1,0,1437,20,10858,5,1,1976,8,2,528,21,1,0,0,1,1,0,218000
"1157",1265,0,1265,6,1,0,1219,80,9435,5,11,1965,8,2,502,92,1,0,0,0,1,0,179900
"1158",1314,0,1314,6,1,166,1314,120,5035,7,10,2007,5,2,626,62,1,0,0,1,1,1,230000
"1159",1580,0,1580,7,1,186,1580,20,12024,8,5,2007,5,3,830,24,1,0,0,1,0,1,235128
"1160",943,933,1876,8,1,270,901,60,9196,6,6,1974,6,2,540,69,1,0,0,1,1,0,185000
"1161",855,601,1456,7,1,0,855,160,2304,6,20,1978,5,2,440,0,1,0,0,1,1,0,146000
"1162",1640,0,1640,7,1,72,1296,20,14778,6,2,1954,7,2,924,0,1,0,0,1,1,1,224000
"1163",894,0,894,5,1,0,894,20,8833,5,9,1968,5,2,450,0,1,0,0,1,1,0,129000
"1164",1258,0,1258,6,1,0,1198,90,12960,4,9,1969,4,2,400,0,1,0,0,1,0,0,108959
"1165",1432,0,1432,5,1,0,1360,80,16157,5,1,1978,7,2,588,180,1,0,0,1,1,1,194000
"1166",1502,0,1502,7,1,268,1502,20,9620,7,10,2009,5,2,644,114,1,0,0,1,0,1,233170
"1167",1694,0,1694,7,1,72,1694,20,10539,8,0,2008,5,3,776,33,1,0,0,1,0,1,245350
"1168",959,712,1671,7,1,0,959,60,10910,6,17,2000,5,2,472,38,1,0,0,1,1,1,173000
"1169",1236,872,2108,7,1,0,1127,70,13848,6,15,1935,7,2,540,0,1,0,0,1,2,1,235000
"1170",1831,1796,3627,10,1,1378,1930,60,35878,10,3,1995,5,3,807,76,1,0,0,1,1,1,625000
"1171",1118,0,1118,6,1,0,1096,80,9956,6,4,1977,6,1,358,0,1,0,0,0,1,0,171000
"1172",1261,0,1261,6,1,0,1261,20,9196,6,11,1958,6,2,433,0,1,0,0,1,1,1,163000
"1173",625,625,1250,5,1,0,625,160,4052,7,5,2006,5,2,625,54,1,0,0,1,0,1,171900
"1174",1636,971,3086,12,1,0,1598,50,18168,5,19,1946,6,0,0,0,1,0,1,0,1,0,200500
"1175",1170,1175,2345,9,1,0,952,70,16640,6,2,1932,8,2,360,0,1,0,0,1,1,0,239000
"1176",2129,743,2872,9,1,337,1683,50,10763,8,3,1992,5,2,541,33,1,0,0,1,1,1,285000
"1177",923,0,923,5,1,0,876,20,6988,5,4,1984,5,1,264,0,1,0,0,0,0,0,119500
"1178",818,406,1224,5,1,0,818,50,3950,6,7,1926,8,1,210,0,0,0,0,1,0,0,115000
"1179",820,523,1343,7,1,0,731,50,7735,5,2,1921,6,1,186,0,1,0,0,1,1,1,154900
"1180",1124,0,1124,5,1,0,0,20,8412,5,15,1954,5,0,0,36,0,0,1,1,1,0,93000
"1181",1298,1216,2514,8,1,0,1216,60,11170,7,16,1990,5,2,693,0,1,0,0,0,0,1,250000
"1182",1652,0,1652,5,1,186,1600,120,5651,8,2,2008,5,2,482,53,1,0,0,1,1,1,392500
"1183",2411,2065,4476,10,1,0,2396,60,15783,10,3,1996,5,3,813,78,1,0,0,0,2,1,745000
"1184",1130,0,1130,5,1,0,1120,30,10860,5,7,1920,6,2,720,0,1,0,0,1,1,1,120000
"1185",1572,0,1572,5,1,226,1572,20,35183,5,16,1963,4,3,995,263,1,0,0,1,2,0,186700
"1186",949,272,1221,7,1,0,784,50,9798,5,15,1924,7,1,392,0,1,0,0,1,0,0,104900
"1187",1014,685,1699,7,1,0,978,190,10722,3,7,1900,5,2,420,74,1,0,0,1,0,0,95000
"1188",1624,0,1624,5,1,0,1624,20,12550,8,3,1994,5,3,757,114,1,0,0,0,1,1,262000
"1189",831,829,1660,7,1,95,831,60,9003,7,0,2002,5,2,493,68,1,0,0,1,0,1,195000
"1190",1028,776,1804,7,1,0,994,60,7560,7,17,1999,5,2,442,60,1,0,0,1,1,0,189000
"1191",1622,0,1622,7,1,149,1249,190,32463,4,4,1961,4,4,1356,0,1,0,0,1,1,1,168000
"1192",764,677,1441,5,1,456,776,160,2669,8,5,1999,5,2,492,0,1,0,0,1,0,1,174000
"1193",842,630,1472,6,1,0,702,50,9660,5,7,1925,8,1,250,0,0,0,0,0,0,0,125000
"1194",1224,0,1224,5,1,425,1224,120,4500,6,4,1999,5,2,402,304,1,0,0,1,0,1,165000
"1195",663,689,1352,7,1,143,663,60,9444,6,9,1969,7,1,299,36,1,0,0,0,0,0,158000
"1196",728,728,1456,8,1,0,728,60,8080,6,17,2005,5,2,400,24,1,0,0,1,0,1,176000
"1197",879,984,1863,9,1,0,879,60,14112,7,17,2006,5,3,660,17,1,0,0,1,1,1,219210
"1198",815,875,1690,7,1,0,815,75,8915,7,7,1916,6,1,225,0,1,0,0,1,1,1,144000
"1199",1212,0,1212,6,1,0,1212,20,9170,7,0,2001,5,2,573,0,1,0,0,1,0,1,178000
"1200",1382,0,1382,6,1,51,1051,20,11310,4,9,1963,5,2,459,82,1,0,0,1,1,0,148000
"1201",864,0,864,5,1,0,864,20,9424,4,11,1970,5,1,280,0,1,0,0,1,0,0,116050
"1202",866,913,1779,6,1,0,866,60,10480,7,0,1998,5,2,546,36,1,0,0,1,0,1,197900
"1203",884,464,1348,5,1,0,884,50,6050,5,8,1925,8,1,216,0,0,0,0,1,1,1,117000
"1204",1630,0,1630,6,1,171,1630,20,9825,7,0,2000,5,2,451,234,1,0,0,1,1,1,213000
"1205",1074,0,1074,6,1,0,1056,20,10218,5,6,1975,6,2,495,88,1,0,0,0,0,1,153500
"1206",2196,0,2196,7,1,234,2158,20,14774,7,12,1990,7,3,701,70,1,0,0,1,1,0,271900
"1207",1056,0,1056,5,1,0,1056,20,8900,4,12,1966,4,1,384,42,1,0,0,0,0,0,107000
"1208",1700,0,1700,7,1,120,1682,20,9205,6,0,2003,5,2,544,23,1,0,0,1,0,1,200000
"1209",1283,0,1283,6,1,0,931,20,7833,5,11,1962,7,2,506,0,1,0,0,1,0,0,140000
"1210",1660,0,1660,8,1,420,1660,20,10267,8,5,2006,5,2,500,50,1,0,0,1,1,1,290000
"1211",1055,790,1845,8,1,0,1055,60,11288,6,12,1992,5,2,462,104,1,0,0,0,1,1,189000
"1212",1080,672,1752,8,1,0,559,50,12286,8,17,1988,7,2,492,12,1,0,0,1,0,0,164000
"1213",672,0,672,4,1,0,672,30,9390,4,15,1941,6,1,234,113,0,0,0,1,0,0,113000
"1214",960,0,960,3,1,0,648,80,10246,4,9,1965,9,1,364,0,1,0,0,1,0,1,145000
"1215",999,0,999,6,1,0,925,85,10274,5,11,1962,5,1,300,72,1,0,0,1,0,0,134500
"1216",894,0,894,5,1,0,894,20,7193,5,9,1966,5,1,384,0,1,0,0,0,0,0,125000
"1217",1318,584,1902,8,1,0,0,90,8998,6,9,1978,5,2,539,0,1,0,0,1,0,0,112000
"1218",1314,0,1314,6,1,72,1300,20,8712,8,5,2009,5,2,552,112,1,0,0,1,0,1,229456
"1219",672,240,912,3,0,0,0,50,6292,4,8,1947,5,0,0,0,0,0,1,1,0,0,80500
"1220",672,546,1218,7,1,236,672,160,1701,6,22,1971,5,0,0,0,0,0,1,1,0,0,91500
"1221",912,0,912,5,1,0,912,20,7866,5,11,1964,5,1,288,0,1,0,0,1,0,0,115000
"1222",1211,0,1211,5,1,0,952,20,8305,5,9,1968,5,1,322,63,1,0,0,1,1,1,134000
"1223",1168,678,1846,7,1,320,1040,50,10574,6,11,1949,6,1,315,0,1,0,0,0,1,1,143000
"1224",2136,0,2136,7,0,44,2136,20,10769,5,11,1951,3,2,528,30,1,0,0,0,0,0,137900
"1225",788,702,1490,8,1,0,788,60,15444,7,17,2004,5,2,388,75,1,0,0,1,1,1,184000
"1226",1138,0,1138,6,1,63,588,80,10547,6,11,1958,8,1,264,0,1,0,0,0,0,1,145000
"1227",894,1039,1933,9,1,74,894,60,14684,6,5,2007,5,3,668,18,1,0,0,1,1,1,214000
"1228",912,0,912,5,1,300,912,20,8944,5,11,1965,8,2,576,240,1,0,0,1,0,1,147000
"1229",1702,0,1702,7,1,766,1702,120,8834,9,10,2008,5,3,1052,72,1,0,0,1,1,1,367294
"1230",1507,0,1507,7,1,0,1075,80,7980,5,11,1960,5,1,404,0,1,0,0,0,0,0,127000
"1231",1361,1259,2620,12,1,1,1361,90,18890,5,9,1977,5,2,600,24,0,0,0,1,1,1,190000
"1232",1190,0,1190,6,1,120,1106,90,7798,5,11,1962,6,2,540,18,1,0,0,0,0,0,132500
"1233",1224,0,1224,6,1,0,0,90,9912,4,11,1962,5,2,462,0,1,0,0,1,0,0,101800
"1234",1188,0,1188,6,1,180,1188,20,12160,5,11,1959,5,2,531,0,1,0,0,0,0,0,142000
"1235",1024,940,1964,7,0,0,940,70,8580,5,23,1911,6,0,0,192,0,0,1,1,0,0,130000
"1236",892,892,1784,9,1,0,747,70,13228,5,2,1914,5,1,180,40,0,0,0,1,0,0,138887
"1237",764,862,1626,6,1,106,764,160,2664,7,10,2003,5,2,474,27,1,0,0,1,0,1,175500
"1238",847,1101,1948,8,1,0,847,60,12434,7,0,2004,5,2,434,48,1,0,0,1,1,1,195000
"1239",1141,0,1141,6,1,0,1141,20,13135,6,12,2005,5,2,484,0,1,0,0,1,0,1,142500
"1240",1484,0,1484,6,1,32,1476,20,9101,8,16,2006,5,2,472,33,1,0,0,1,1,1,265900
"1241",884,884,1768,8,1,252,884,60,8223,7,0,2003,5,2,543,63,1,0,0,1,0,1,224900
"1242",1689,0,1689,7,1,0,1689,20,9932,7,5,2007,6,3,954,56,1,0,0,1,0,1,248328
"1243",1173,0,1173,6,1,81,1053,85,10710,7,6,1974,6,2,528,120,1,0,0,0,2,0,170000
"1244",2076,0,2076,7,1,0,2076,20,13998,10,10,2006,5,3,850,229,1,0,0,1,1,1,465000
"1245",792,725,1517,7,1,0,792,70,11435,8,2,1929,7,2,400,0,1,0,0,1,2,0,230000
"1246",1140,728,1868,7,1,74,585,80,12168,6,6,1984,7,2,477,112,1,0,0,1,1,1,178000
"1247",756,797,1553,6,1,0,756,60,8190,7,5,2005,5,2,615,45,1,0,0,1,0,1,186500
"1248",1034,0,1034,6,1,335,1012,80,12328,6,4,1976,5,3,888,0,1,0,0,1,0,0,169900
"1249",1134,924,2058,8,0,0,735,75,9660,6,7,1917,5,2,396,0,0,0,0,1,1,0,129500
"1250",988,0,988,6,1,0,876,20,7260,5,11,1950,7,1,276,80,1,0,0,1,0,0,119000
"1251",2110,0,2110,8,1,0,2110,20,11253,7,11,1968,5,2,522,0,1,0,0,1,2,1,244000
"1252",1405,0,1405,6,1,163,1405,120,3136,7,10,2003,5,2,478,36,1,0,0,1,1,1,171750
"1253",874,0,874,5,1,0,864,20,9920,5,4,1968,6,1,288,0,1,0,0,0,0,0,130000
"1254",1516,651,2167,9,1,0,1192,60,17542,7,1,1974,7,2,518,47,1,0,0,0,2,0,294000
"1255",760,896,1656,7,1,92,746,60,6991,7,15,2003,5,2,397,128,1,0,0,1,1,1,165400
"1256",959,408,1367,6,1,0,884,50,6292,6,8,1931,6,1,560,0,1,0,0,1,1,0,127500
"1257",1987,0,1987,7,1,554,1986,20,14394,8,3,1994,5,2,691,36,1,0,0,1,1,1,301500
"1258",864,0,864,4,1,0,864,30,4116,5,15,1922,8,0,0,96,1,0,1,1,0,1,99900
"1259",1166,0,1166,5,1,182,856,80,9646,7,17,2005,5,2,400,0,1,0,0,1,0,1,190000
"1260",1054,0,1054,6,1,0,1054,20,9815,6,11,1969,8,2,460,0,1,0,0,1,0,0,151000
"1261",892,783,1675,7,1,0,841,60,24682,6,17,1999,5,2,502,103,1,0,0,1,1,1,181000
"1262",1050,0,1050,5,1,0,1050,20,9680,5,11,1956,6,1,338,0,1,0,0,1,0,0,128900
"1263",1104,684,1788,8,1,0,1104,50,11250,4,19,1957,5,1,304,0,1,0,0,1,2,1,161500
"1264",1060,764,1824,8,1,0,764,70,13575,6,8,1919,6,2,520,0,0,0,0,0,1,1,180500
"1265",1337,0,1337,5,1,0,1405,120,4094,6,11,1998,5,2,511,68,1,0,0,1,0,1,181000
"1266",713,739,1452,6,1,218,691,160,3770,7,5,1999,5,2,506,34,1,0,0,1,0,1,183900
"1267",964,925,1889,9,0,0,925,190,10180,7,7,1910,4,1,308,0,0,0,0,0,1,0,122000
"1268",2018,0,2018,10,1,0,2002,20,13303,9,16,2008,5,3,746,76,1,0,0,1,1,1,378500
"1269",1968,1479,3447,11,1,632,728,50,14100,8,2,1935,9,3,1014,12,1,0,0,0,2,1,381000
"1270",874,650,1524,7,1,180,874,50,11422,5,11,1958,5,1,315,0,1,0,0,0,0,0,144000
