"id","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","dtsold","paveddrive_fp","paveddrive_fy","saletype_fcon","saletype_fconld","saletype_fconli","saletype_fconlw","saletype_fcwd","saletype_fnew","saletype_foth","saletype_fwd","garagefinish_fnone","garagefinish_frfn","garagefinish_funf","garagecond_ffa","garagecond_fgd","garagecond_fnone","garagecond_fpo","garagecond_fta","garagequal_ffa","garagequal_fgd","garagequal_fnone","garagequal_fpo","garagequal_fta","poolqc_ffa","poolqc_fgd","poolqc_fnone","fence_fgdwo","fence_fmnprv","fence_fmnww","fence_fnone","miscfeature_fnone","miscfeature_fothr","miscfeature_fshed","miscfeature_ftenc","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","totrmsabvgrd","fireplaces","garageyrblt","heatingqc_ex","heatingqc_fa","heatingqc_gd","heatingqc_po","centralair_y","electrical_fusef","electrical_fusep","electrical_mix","electrical_sbrkr","garagetype_2types","garagetype_attchd","garagetype_basment","garagetype_builtin","garagetype_carport","garagetype_detchd","kitchenqual_ex","kitchenqual_fa","kitchenqual_gd","functional_maj1","functional_maj2","functional_min1","functional_min2","functional_mod","functional_sev","fireplacequ_ex","fireplacequ_fa","fireplacequ_gd","fireplacequ_po","fireplacequ_ta","yearremodadd","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd1","alley_grvl","alley_pave","landslope_sev","landslope_mod","saleprice"
"39",39,1,246,0,52,0,0,0,0,0,"2010-01-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1057,0,0,1057,1,0,1,0,3,1,5,0,1953,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",731,"Unf",0,326,1057,"GasA",20,1,7990,1,0,0,1,0,"NAmes",0,0,0,5,7,1953,2007,0,0,0,0,109000
"40",40,0,0,0,0,0,0,0,0,0,"2008-06-01",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1152,0,0,1152,0,0,2,0,2,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1955,"Gable","CompShg","AsbShng","Plywood","None",0,"TA","TA","PConc","None","None","None","None",0,"None",0,0,0,"GasA",90,1,6105,1,0,0,1,0,"Edwards",0,0,2,4,5,1955,1955,0,0,0,0,82000
"41",41,2,440,0,138,0,0,0,0,0,"2006-12-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1324,0,0,1324,0,0,2,0,3,1,6,1,1965,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1965,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",101,"TA","TA","CBlock","TA","TA","No","Rec",643,"Unf",0,445,1088,"GasA",20,1,8742,1,0,0,1,0,"NAmes",0,0,0,6,5,1965,1965,0,0,0,0,160000
"42",42,1,308,0,104,0,0,0,0,0,"2007-07-01",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1328,0,0,1328,0,1,1,1,2,1,5,2,1959,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1959,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","Gd","BLQ",967,"Unf",0,383,1350,"GasA",20,1,17020,1,0,0,1,0,"Timber",0,0,0,5,6,1959,1959,0,0,0,0,170000
"43",43,2,504,240,0,0,0,0,0,0,"2007-12-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,884,0,0,884,1,0,1,0,2,1,5,0,1983,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",747,"LwQ",93,0,840,"GasA",85,1,9180,1,1,0,1,3,"SawyerW",0,0,0,5,7,1983,1983,0,0,0,0,144000
"44",44,1,308,145,0,0,0,0,0,0,"2008-07-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,938,0,0,938,1,0,1,0,3,1,5,0,1977,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Av","LwQ",280,"BLQ",491,167,938,"GasA",20,1,9200,1,1,0,1,3,"CollgCr",0,0,0,5,6,1975,1980,0,0,0,0,130250
"45",45,1,300,0,0,0,0,0,0,0,"2006-05-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1150,0,0,1150,1,0,1,0,3,1,6,0,1959,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",179,"BLQ",506,465,1150,"GasA",20,1,8015,1,0,0,1,0,"NAmes",0,0,0,5,6,1959,1959,0,0,0,0,141000
"46",46,2,576,196,82,0,0,0,0,0,"2010-02-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1752,0,0,1752,1,0,2,0,2,1,6,1,2005,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",412,"Ex","TA","PConc","Ex","TA","No","GLQ",456,"Unf",0,1296,1752,"GasA",120,1,7719,1,0,0,1,0,"NridgHt",0,0,3,9,5,2005,2005,0,0,0,0,319900
"47",47,2,670,168,43,0,0,198,0,0,"2009-08-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1518,631,0,2149,1,0,1,1,1,1,6,1,2003,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",1351,"Unf",0,83,1434,"GasA",50,1,12870,1,1,0,1,3,"Mitchel",0,0,0,7,5,2003,2003,0,0,0,0,239686
"48",48,3,826,0,146,0,0,0,0,0,"2007-07-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1656,0,0,1656,0,0,2,0,3,1,7,0,2006,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1632,1656,"GasA",20,4,11180,1,0,0,1,0,"Somerst",0,0,0,8,5,2006,2006,0,0,0,0,249700
"49",49,0,0,0,0,102,0,0,0,0,"2009-06-01",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,736,716,0,1452,0,0,2,0,2,3,8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,736,736,"GasA",190,2,4489,1,0,0,1,0,"OldTown",0,0,1,4,5,1920,2008,0,0,0,0,113000
"50",50,1,386,0,0,0,0,0,0,0,"2007-01-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,955,0,0,955,1,0,1,0,3,1,6,0,1966,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",763,"Unf",0,192,955,"GasA",20,1,7808,1,0,0,1,0,"Sawyer",0,0,0,5,7,1966,1966,0,0,0,0,127000
"51",51,2,388,0,75,0,0,0,0,0,"2007-07-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,794,676,0,1470,0,1,2,0,3,1,6,0,1997,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",182,"Unf",0,612,794,"GasA",60,1,13869,1,2,0,1,2,"Gilbert",0,0,0,6,6,1997,1997,0,0,0,0,177000
"52",52,2,528,112,0,0,0,0,0,400,"2006-09-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,816,0,360,1176,0,0,1,0,3,1,6,1,1985,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA",50,2,6292,1,0,0,1,0,"BrkSide",0,0,0,6,6,1934,1950,0,0,0,0,114500
"53",53,2,516,106,0,0,0,0,0,0,"2010-05-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,816,0,0,816,1,0,1,0,2,1,5,0,1963,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","Gd","TA","Gd","LwQ",104,"GLQ",712,0,816,"GasA",90,2,8582,0,2,1,1,2,"IDOTRR",3,0,2,5,5,1963,1963,0,0,0,1,110000
"54",54,3,894,857,72,0,0,0,0,0,"2006-11-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1842,0,0,1842,2,0,0,1,0,1,5,1,1981,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1987,"Gable","WdShngl","WdShing","Wd Shng","None",0,"Gd","TA","CBlock","Ex","TA","Gd","GLQ",1810,"Unf",0,32,1842,"GasA",20,1,50339,1,1,2,1,0,"Veenker",0,0,0,9,5,1981,1987,0,0,0,0,385000
"55",55,2,572,0,50,0,0,0,0,0,"2007-02-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1360,0,0,1360,0,0,1,0,3,1,6,1,1962,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",384,"None",0,0,384,"GasA",80,1,7194,1,0,1,1,0,"NAmes",0,0,0,5,5,1955,1955,0,0,0,1,130000
"56",56,2,576,0,0,0,407,0,0,0,"2008-07-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1425,0,0,1425,0,0,2,0,3,1,7,1,1964,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1964,"Gable","CompShg","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock","TA","TA","No","BLQ",490,"Unf",0,935,1425,"GasA",20,1,10275,1,1,0,1,0,"NAmes",0,0,0,6,5,1964,1964,0,0,0,0,180500
"57",57,2,480,115,0,0,0,0,0,0,"2009-08-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,983,756,0,1739,1,0,2,1,3,1,7,0,1999,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","GLQ",649,"Unf",0,321,970,"GasA",160,4,2669,1,0,0,1,0,"Somerst",0,0,4,8,5,1999,2000,0,1,0,0,172500
"58",58,2,565,0,70,0,0,0,0,0,"2006-08-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,860,860,0,1720,0,0,2,1,3,1,7,0,2004,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,860,860,"GasA",60,1,11734,1,1,0,1,2,"CollgCr",0,0,0,7,5,2004,2004,0,0,0,0,196500
"59",59,3,641,192,0,37,0,0,0,0,"2006-10-01",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1426,1519,0,2945,0,0,3,1,3,1,10,1,2006,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1031,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1410,1410,"GasA",60,1,13748,1,2,3,1,3,"StoneBr",0,0,0,10,5,2006,2006,0,0,0,0,438780
"60",60,1,352,196,0,0,0,0,0,0,"2008-01-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,780,0,0,780,0,0,1,0,2,1,4,0,1973,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",632,"Unf",0,148,780,"GasA",20,1,7260,1,0,1,1,0,"CollgCr",0,0,0,5,7,1972,1972,0,0,0,0,124900
"61",61,2,576,0,50,0,0,0,0,0,"2006-05-01",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1158,0,0,1158,1,0,1,1,3,1,5,0,2006,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",941,"Unf",0,217,1158,"GasA",20,1,13135,1,0,0,1,0,"SawyerW",3,0,0,6,5,2004,2004,0,0,0,0,158000
"62",62,1,288,0,0,144,0,0,0,0,"2007-03-01",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,581,530,0,1111,0,0,1,0,3,1,6,0,1935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,530,530,"GasA",75,2,7260,1,0,0,1,0,"IDOTRR",0,0,0,5,7,1920,1996,0,0,0,0,101000
"63",63,2,484,120,49,0,0,0,0,0,"2007-10-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1370,0,0,1370,0,0,2,0,2,1,6,1,2006,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",24,"Unf",0,1346,1370,"GasA",120,1,6486,1,1,0,1,0,"NridgHt",0,0,3,8,5,2006,2006,0,0,0,0,202500
"64",64,2,480,12,11,64,0,0,0,0,"2010-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,902,808,0,1710,0,0,2,0,3,1,9,0,1990,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA",70,2,10350,1,1,1,1,0,"OldTown",3,1,0,7,6,1921,1950,0,0,0,0,140000
"65",65,2,645,576,36,0,0,0,0,0,"2009-02-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1057,977,0,2034,1,0,2,1,3,1,8,0,1998,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","Gd","TA","No","GLQ",739,"Unf",0,318,1057,"GasA",60,1,9375,1,0,0,1,0,"CollgCr",0,0,0,7,5,1997,1998,0,0,0,0,219500
"66",66,3,852,192,151,0,0,0,0,0,"2007-10-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1143,1330,0,2473,0,0,2,1,4,1,9,1,2004,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1143,1143,"GasA",60,1,9667,1,0,0,1,0,"NridgHt",0,0,0,8,5,2004,2005,0,0,0,0,317000
"67",67,2,576,301,0,0,0,0,0,0,"2010-07-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2207,0,0,2207,1,0,2,0,3,1,7,1,1970,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",287,"TA","TA","CBlock","Gd","TA","Gd","GLQ",912,"Unf",0,1035,1947,"GasA",20,1,19900,1,0,0,1,0,"NAmes",2,0,0,7,5,1970,1989,0,0,0,0,180000
"68",68,2,558,144,29,0,0,0,0,0,"2007-06-01",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1479,0,0,1479,1,0,2,0,3,1,7,0,2003,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Gd","TA","Av","GLQ",1013,"Unf",0,440,1453,"GasA",20,1,10737,1,1,0,1,0,"CollgCr",0,0,0,7,5,2003,2003,0,0,0,0,226000
"69",69,1,220,0,0,0,0,0,0,0,"2010-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,747,0,0,747,0,0,1,0,2,1,4,0,1945,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,747,747,"GasA",30,2,4655,1,0,0,1,2,"OldTown",1,0,0,4,6,1945,1950,0,0,0,0,80000
"70",70,2,667,0,21,114,0,0,0,0,"2006-07-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1304,983,0,2287,0,0,2,0,3,1,7,1,1953,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1953,"Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ",603,"Unf",0,701,1304,"GasW",50,1,15674,1,0,0,1,2,"ClearCr",0,0,0,7,4,1953,1953,0,0,0,0,225000
"71",71,2,516,300,0,0,0,0,0,0,"2007-02-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2223,0,0,2223,1,0,2,0,3,1,8,2,1973,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","Gd","TA","Gd","ALQ",1880,"Unf",0,343,2223,"GasA",20,1,13746,1,1,0,1,0,"NAmes",0,0,0,7,6,1973,1973,0,0,0,0,244000
"72",72,2,360,0,0,0,0,0,0,0,"2007-06-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,845,0,0,845,1,0,1,0,2,1,4,0,1987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",565,"Unf",0,280,845,"GasA",20,1,7668,1,0,0,1,2,"Mitchel",0,0,0,4,6,1982,2006,0,0,0,0,129500
"73",73,2,427,0,94,0,0,291,0,0,"2009-12-01",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,885,833,0,1718,0,0,2,1,3,1,7,1,1998,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,832,832,"GasA",60,1,10215,1,1,0,1,2,"Gilbert",0,0,0,7,5,1998,1998,0,0,0,0,185000
"74",74,2,490,0,0,0,0,0,0,0,"2010-05-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1086,0,0,1086,1,0,1,0,3,1,6,0,1989,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock","TA","TA","No","ALQ",320,"BLQ",362,404,1086,"GasA",20,1,10285,1,0,0,1,0,"NAmes",0,0,0,5,7,1954,2003,0,0,0,0,144900
"75",75,1,379,0,0,202,0,0,0,0,"2010-05-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,840,765,0,1605,0,0,2,0,3,2,8,0,1915,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","Fa","TA","No","Unf",0,"Unf",0,840,840,"GasA",50,2,5850,1,0,0,1,2,"OldTown",0,0,0,3,6,1915,1950,0,0,0,0,107400
"76",76,1,297,120,101,0,0,0,0,0,"2009-11-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,526,462,0,988,1,0,1,0,2,1,5,0,1973,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",462,"None",0,0,462,"GasA",180,2,1617,1,0,0,1,0,"MeadowV",0,0,4,4,5,1973,1973,0,0,0,0,91000
"77",77,1,283,0,0,0,0,0,0,0,"2008-04-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,952,0,0,952,0,0,1,0,2,1,4,0,1956,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",228,"Unf",0,724,952,"GasA",20,1,8475,1,1,0,1,0,"NAmes",0,0,0,4,7,1956,1956,0,0,0,0,135750
"78",78,1,240,0,0,0,0,0,0,0,"2008-01-01",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1072,213,0,1285,1,0,1,0,2,1,6,0,1948,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",336,"GLQ",41,295,672,"GasA",50,2,8685,1,0,0,1,0,"BrkSide",0,0,0,5,5,1948,2001,0,0,0,0,127000
"79",79,0,0,0,0,0,0,0,0,0,"2010-04-01",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1768,0,0,1768,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1768,1768,"GasA",90,1,10850,1,0,0,1,0,"Sawyer",0,0,2,4,5,1968,1968,0,0,0,0,136500
