"Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
54,20,"RL",224.211953294199,"Pave","None","IRG","Low","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",9,"5",1981,1987,"Low","High","Med","None",0,"Gd","TA","Stone","Ex","High","Gd","High","Unf",5.65685424949238,42.9185274677499,"GasA","Med","Y","High",0,42.9185274677499,2,0,0,1,0,1,"Gd",5,"High",1,"TA","High",1981,29.8998327754521,"Y",29.2745623366089,8.48528137423857,0,0,0,0,"None","None",11,2006,"Med","Med_High",12.8609986132699
55,80,"RL",84.4630096551147,"Pave","None","Reg","Bnk","AllPub","NotCulD","Othr","Med_Low","Med","Norm","Fam",5,"5",1955,1955,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",0,19.5959179422654,"GasA","Med","Y","High",0,36.8781778291715,0,0,1,0,3,1,"TA",6,"Med",1,"TA","Med",1962,23.9165214862028,"Y",0,7.07106781186548,0,0,0,0,"Med","None",2,2007,"Med","Med_High",11.7752897294377
56,20,"RL",100.87120500916,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"5",1964,1964,"Low","Low","High","BrkFace",272,"TA","TA","Stone","TA","High","No","Low","Unf",30.5777697028413,37.7491721763537,"GasA","Med","Y","High",0,37.7491721763537,0,0,2,0,3,1,"TA",7,"High",1,"TA","High",1964,24,"Y",0,0,0,407,0,0,"None","None",7,2008,"Med","Med_High",12.1034860567551
57,160,"FV",51.4295634824952,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","fmCon",8,"5",1999,2000,"Low","Low","Med","BrkFace",456,"Gd","TA","Other","Gd","High","No","High","Unf",17.9164728671689,31.1448230047949,"GasA","Ex","Y","High",0,41.7013189239861,1,0,2,1,3,1,"Gd",7,"High",0,"Low","High",1999,21.9089023002066,"Y",10.7238052947636,0,0,0,0,0,"None","None",8,2009,"Med","Med",12.0581525154536
58,60,"RL",107.912001186152,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",2004,2004,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","No","Med","Unf",29.3257565972304,29.3257565972304,"GasA","Ex","Y","High",0,41.4728827066554,0,0,2,1,3,1,"Gd",7,"High",0,"Low","High",2004,23.7697286480094,"Y",0,8.36660026534076,0,0,0,0,"None","None",8,2006,"Med","Med_High",12.1884177102915
59,60,"RL",116.970081644838,"Pave","None","IRG","HLS","AllPub","CulD","Gtl","Lux","Med","Norm","Fam",10,"5",2006,2006,"Med","Low","VinylSd","BrkFace",1031,"Ex","TA","Other","Ex","High","Gd","Med","Unf",37.5499667110372,37.5499667110372,"GasA","Ex","Y","High",0,54.2678542048605,0,0,3,1,3,1,"Gd",10,"High",1,"TA","Highest",2006,25.3179778023443,"Y",13.856406460551,0,37,0,0,0,"None","None",10,2006,"High","High",12.9917534274931
60,20,"RL",84.8528137423857,"Pave","None","Reg","Bnk","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",5,"7",1972,1972,"Low","Low","High","None",0,"TA","TA","Stone","TA","High","Med","Med","Unf",12.1655250605964,27.9284800875379,"GasA","Ex","Y","High",0,27.9284800875379,0,0,1,0,2,1,"TA",4,"High",0,"Low","Med",1973,18.7616630392937,"Y",14,0,0,0,0,0,"Med","None",1,2008,"Med","Med_High",11.7352686961137
61,20,"RL",114.332847423652,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","RRAe","Norm","Fam",6,"5",2004,2004,"Low","Low","VinylSd","None",0,"TA","TA","Other","Gd","High","No","Med","Unf",14.7309198626562,34.0293990543471,"GasA","Ex","Y","High",0,34.0293990543471,1,0,1,1,3,1,"Gd",5,"High",0,"Low","Med",2006,24,"Y",0,7.07106781186548,0,0,0,0,"None","None",5,2006,"High","High",11.9703503120091
62,75,"Othr",84.8528137423857,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam",5,"7",1920,1996,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","Med","No","Med","Unf",23.0217288664427,23.0217288664427,"GasA","Med","N","High",0,33.3316666249979,0,0,1,0,3,1,"Fa",6,"High",0,"Low","Med",1935,16.9705627484771,"N",0,0,144,0,0,0,"None","None",3,2007,"Med","Med_High",11.5228757958234
63,120,"RL",80.2620707432845,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",8,"5",2006,2006,"Low","Low","VinylSd","Stone",178,"Gd","TA","Other","Gd","High","Med","High","Unf",36.6878726556883,37.0135110466435,"GasA","Ex","Y","High",0,37.0135110466435,0,0,2,0,2,1,"Gd",6,"High",1,"TA","High",2006,22,"Y",10.9544511501033,7,0,0,0,0,"None","None",10,2007,"Med","Med_High",12.2184951655287
64,70,"Othr",101.488915650922,"Pave","None","IRG","Bnk","AllPub","NotCulD","Gtl","Low","Med","Feedr","Fam",7,"6",1921,1950,"Low","Low","High","None",0,"TA","TA","BrkTil","TA","High","No","Med","Unf",24,24,"GasA","Med","Y","High",0,41.3521462562707,0,0,2,0,3,1,"TA",9,"High",0,"Low","Med",1990,21.9089023002066,"Y",3.46410161513775,3.3166247903554,64,0,0,0,"High","None",4,2010,"Med","Med_High",11.8493977015914
65,60,"RL",96.8245836551854,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",1997,1998,"Low","Low","VinylSd","BrkFace",573,"TA","TA","Other","Gd","High","No","High","Unf",17.832554500127,32.5115364140177,"GasA","Ex","Y","High",0,45.0998891351187,1,0,2,1,3,1,"Gd",8,"High",0,"Low","High",1998,25.3968501984006,"Y",24,6,0,0,0,0,"High","None",2,2009,"Med","Med_High",12.2991075114974
66,60,"RL",97.933651009242,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",8,"5",2004,2005,"Low","Low","VinylSd","BrkFace",344,"Gd","TA","Other","Ex","High","Med","Med","Unf",33.8082830087539,33.8082830087539,"GasA","Ex","Y","High",0,49.7292670366254,0,0,2,1,4,1,"Gd",9,"High",1,"TA","Highest",2004,29.1890390386528,"Y",13.856406460551,12.2882057274445,0,0,0,0,"None","None",10,2007,"Med","Med_High",12.6666570528594
67,20,"RL",141.067359796659,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","High","Norm","Fam",7,"5",1970,1989,"Low","Low","Highest","BrkFace",287,"TA","TA","Stone","Gd","High","Gd","High","Unf",32.1714158842908,44.1248229458204,"GasA","Med","Y","High",0,46.9787185861854,1,0,2,0,3,1,"TA",7,"Med",1,"TA","High",1970,24,"Y",17.3493515728975,0,0,0,0,0,"None","None",7,2010,"Med","Med_High",12.1007121298723
68,20,"RL",103.271486868351,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",2003,2003,"Low","Low","VinylSd","BrkFace",167,"Gd","TA","Other","Gd","High","Med","High","Unf",20.976176963403,38.1182371050918,"GasA","Ex","Y","High",0,38.4577690460588,1,0,2,0,3,1,"Gd",7,"High",0,"Low","High",2003,23.6220236220354,"Y",12,5.3851648071345,0,0,0,0,"None","None",6,2007,"Med","Med_High",12.3282902782544
69,30,"Othr",67.8822509939086,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Low","Norm","Fam",4,"6",1945,1950,"Low","Low","Med","None",0,"TA","Gd","Stone","TA","High","No","Med","Unf",27.3313007374329,27.3313007374329,"GasA","Med","Y","High",0,27.3313007374329,0,0,1,0,2,1,"TA",4,"High",0,"Low","High",1945,14.8323969741913,"Y",0,0,0,0,0,0,"None","None",6,2010,"Med","Med_High",11.289781913656
70,50,"RL",124.871934396805,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"4",1953,1953,"Low","Low","Highest","None",0,"Gd","TA","Stone","TA","High","No","Low","Unf",26.4764045897475,36.1109401705356,"GasW","Med","Y","High",0,47.8225888048734,0,0,2,0,3,1,"TA",7,"High",1,"TA","High",1953,25.8263431402899,"Y",0,4.58257569495584,114,0,0,0,"None","None",7,2006,"Med","Med_High",12.3238556811866
71,20,"RL",116.837493982026,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",7,"6",1973,1973,"Low","Low","Highest","BrkFace",1115,"TA","Gd","Stone","Gd","High","Gd","Med","Unf",18.5202591774521,47.1487009365051,"GasA","Ex","Y","High",0,47.1487009365051,1,0,2,0,3,1,"TA",8,"High",2,"TA","High",1973,22.7156333832011,"Y",17.3205080756888,0,0,0,0,0,"None","None",2,2007,"Med","Med_High",12.4049235042753
72,20,"RL",87.17224328879,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","Fam",4,"6",1982,2006,"Low","Low","High","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",16.7332005306815,29.0688837074973,"GasA","Med","Y","High",0,29.0688837074973,1,0,1,0,2,1,"TA",4,"High",0,"Low","Med",1987,18.9736659610103,"Y",0,0,0,0,0,0,"None","None",6,2007,"Med","Med_High",11.7714361601217
73,60,"RL",100.702532242243,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",7,"5",1998,1998,"Low","Low","VinylSd","BrkFace",40,"TA","TA","Other","Gd","High","No","Med","Unf",28.8444102037119,28.8444102037119,"GasA","Med","Y","High",0,41.4487635521254,0,0,2,1,3,1,"TA",7,"High",1,"TA","High",1998,20.6639783197718,"Y",0,9.69535971483266,0,0,291,0,"None","None",12,2009,"Med","Med_High",12.1281111040605
74,20,"RL",100.995049383621,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"7",1954,2003,"Low","Low","Med","BrkFace",104,"TA","TA","Stone","TA","High","No","Med","BLQ",20.0997512422418,32.9545141065682,"GasA","Med","Y","High",0,32.9545141065682,1,0,1,0,3,1,"TA",6,"High",0,"Low","High",1989,22.1359436211787,"Y",0,0,0,0,0,0,"Med","None",5,2010,"Med","Med_High",11.8837991283088
75,50,"Othr",76.0920495189872,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",3,"6",1915,1950,"Low","Low","VinylSd","None",0,"Gd","Gd","Stone","None","High","No","Med","Unf",28.9827534923789,28.9827534923789,"GasA","Med","N","High",0,40.0624512480203,0,0,2,0,3,2,"TA",8,"High",0,"Low","Med",1915,19.4679223339318,"Y",0,0,202,0,0,0,"None","None",5,2010,"Med","Med_High",11.5843154610569
76,180,"Othr",39.9499687108764,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","fmCon",4,"5",1973,1973,"Low","Low","CemntBd","None",0,"TA","TA","Stone","Gd","High","Gd","High","Unf",0,21.4941852602047,"GasA","Med","Y","High",0,31.4324672910034,1,0,1,0,2,1,"TA",5,"High",0,"Low","Highest",1973,17.2336879396141,"Y",10.9544511501033,10.0498756211209,0,0,0,0,"Med","None",11,2009,"Med","Med_High",11.418614785499
77,20,"RL",92.0597631976098,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",4,"7",1956,1956,"Low","Low","VinylSd","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",26.9072480941474,30.854497241083,"GasA","Ex","Y","Med",0,30.854497241083,0,0,1,0,2,1,"TA",4,"High",0,"Low","Med",1956,16.8226038412607,"Y",0,0,0,0,0,0,"None","None",4,2008,"Med","Med_High",11.8185702377962
78,50,"Othr",92.9247006990068,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"5",1948,2001,"Low","Low","Med","None",0,"TA","TA","Stone","TA","High","No","Low","GLQ",17.1755640373177,25.9229627936314,"GasA","Med","Y","High",0,35.8468966578698,1,0,1,0,2,1,"TA",6,"Med",0,"Low","Med",1948,15.4919333848297,"Y",0,0,0,0,0,0,"Med","None",1,2008,"Med","Med_High",11.7519423654407
79,90,"RL",103.817146945965,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","fmCon",4,"5",1968,1968,"Med","Low","High","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",42.0475920832573,42.0475920832573,"GasA","Med","N","High",0,42.0475920832573,0,0,2,0,4,2,"TA",8,"High",0,"Low","Low",1966,0,"Y",0,0,0,0,0,0,"None","None",4,2010,"Med","Med_High",11.8240798936072
80,50,"Othr",102.176318195558,"Pave","Grvl","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"6",1910,1981,"Low","Low","Med","None",0,"TA","TA","Other","TA","High","No","Med","Unf",20.976176963403,20.976176963403,"GasA","Med","Y","High",0,35.0713558335004,0,0,1,1,2,1,"TA",5,"High",0,"Low","Med",1966,20.976176963403,"Y",8.60232526704263,0,128,0,0,0,"Med","None",5,2009,"Med","Med_High",11.6082356447746
81,60,"RL",114.017542509914,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",6,"6",1968,1968,"Low","Low","VinylSd","BrkFace",576,"TA","Gd","Stone","Gd","High","No","Low","Unf",21.1660104885167,29.9332590941915,"GasA","Med","Y","High",0,46.2817458616245,0,0,2,1,4,1,"Gd",8,"High",1,"TA","High",1968,22.561028345357,"Y",0,8.48528137423857,0,0,252,0,"None","None",6,2009,"Med","Med_High",12.173032791452
82,120,"Othr",67.0820393249937,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med","Med","Norm","Fam",6,"5",1998,1998,"Med","Low","VinylSd","BrkFace",443,"TA","Gd","Other","Ex","High","No","High","Unf",6,35.1710107901379,"GasA","Ex","Y","High",0,36.5650105975644,1,0,2,0,2,1,"TA",5,"High",0,"Low","High",1998,20.1246117974981,"Y",0,14.1067359796659,0,0,0,0,"None","None",3,2006,"Med","Med_High",11.9414558460094
83,20,"RL",101.024749442896,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",8,"5",2007,2007,"Low","Low","VinylSd","Stone",468,"TA","TA","Other","Gd","High","No","High","Unf",39.1152144312159,39.5347948015416,"GasA","Ex","Y","High",0,39.5347948015416,0,0,2,0,3,1,"Gd",6,"High",1,"TA","High",2007,27.5317997958724,"Y",12,9.9498743710662,0,0,0,0,"None","None",10,2008,"Med","Med_High",12.4090134895269
84,20,"RL",94.2974018730103,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"5",1960,1960,"Low","Low","Med","None",66,"TA","TA","Stone","TA","High","No","Med","Unf",32.6343377441614,32.6343377441614,"GasA","Med","Y","High",0,32.6343377441614,0,0,1,1,3,1,"TA",6,"High",0,"Low","Med",1974,21.4709105535839,"Y",8.60232526704263,0,0,0,0,0,"None","None",7,2007,"Med","Med_High",11.7479975871497
85,80,"RL",92.3579991121505,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",7,"5",1995,1996,"Low","Low","High","BrkFace",22,"TA","TA","Other","Gd","High","No","Med","Unf",19.5959179422654,19.5959179422654,"GasA","Med","Y","High",0,38.3927076409049,0,0,2,1,3,1,"TA",7,"High",1,"TA","Highest",1995,20,"Y",10.9544511501033,8.48528137423857,0,0,0,0,"None","Shed",5,2009,"Med","Med_High",12.0346910287746
86,60,"RL",126.724109781841,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lux","Med","Norm","Fam",8,"5",1991,1992,"Med","Low","High","BrkFace",284,"Gd","TA","Stone","Gd","High","No","Med","Unf",35.8887168898527,35.8887168898527,"GasA","Ex","Y","High",0,49.1629942131274,0,0,2,1,4,1,"Gd",9,"High",1,"TA","High",1991,21.4941852602047,"Y",11.2694276695846,9.05538513813742,0,0,0,0,"None","None",4,2006,"Med","Med_High",12.4684369099977
87,60,"RL",109.137527917761,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",6,"5",2005,2005,"Low","Low","VinylSd","None",0,"Gd","TA","Other","Gd","High","Med","Med","Unf",26.153393661244,26.153393661244,"GasA","Ex","Y","High",0,39.496835316263,0,0,2,1,3,1,"Gd",6,"High",1,"TA","Highest",2005,20,"Y",10,6.16441400296898,0,0,0,0,"None","None",3,2009,"Med","Med_High",12.0668105781967
88,160,"FV",62.8569805192709,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",6,"5",2009,2009,"Low","Low","VinylSd","Stone",76,"Gd","TA","Other","Gd","High","Med","Med","Unf",24.738633753706,24.738633753706,"GasA","Ex","Y","High",0,34.9857113690718,0,0,2,1,2,1,"Gd",4,"High",0,"Low","Med",2009,22.9782505861521,"Y",0,15.2970585407784,0,0,0,0,"None","None",6,2009,"High","High",12.0106658491876
89,50,"C (all)",92.0326029187483,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Lowest","Low","Feedr","Fam",3,"Low",1915,1982,"Med","Low","Highest","None",0,"Fa","Po","Stone","TA","Med","No","Med","Unf",31.8276609256791,31.8276609256791,"GasA","Med","N","High",513,39.0640499692492,0,0,1,0,2,1,"Fa",6,"High",0,"Low","Low",1988,0,"N",0,0,156,0,0,0,"Med","None",10,2009,"Med","Med",11.3504065354725
90,20,"RL",89.8331787259028,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",4,"5",1994,1995,"Low","Low","VinylSd","None",0,"TA","TA","Other","Gd","High","No","High","Unf",20.0499376557634,31.4642654451045,"GasA","Ex","Y","High",0,31.4642654451045,1,0,1,0,3,1,"TA",5,"High",0,"Low","Low",1978,0,"Y",0,0,0,0,0,0,"None","None",8,2007,"Med","Med_High",11.7248058240057
91,20,"RL",84.8528137423857,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",4,"5",1950,1950,"Low","Low","Highest","None",0,"TA","TA","Slab","None","Med","None","None","None",0,0,"GasA","Med","Y","Med",0,32.2490309931942,0,0,1,0,2,1,"TA",4,"High",0,"Low","Med",1950,20.4939015319192,"Y",0,5.3851648071345,0,0,0,0,"None","None",7,2006,"Med","Med_High",11.6073261403917
92,20,"RL",92.1954445729289,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",5,"Low",1961,1961,"Med","Low","High","None",203,"TA","TA","Stone","TA","High","No","Low","Unf",25.1992063367083,35.1425667816112,"GasA","Med","Y","High",0,35.1425667816112,0,0,1,0,2,1,"TA",6,"High",0,"Low","High",1961,21.9089023002066,"Y",0,0,0,0,0,0,"Med","None",12,2006,"Med","Med",11.4988265405907
93,30,"RL",115.585466214399,"Pave","Grvl","IRG","HLS","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",5,"7",1921,2006,"Low","Low","Med","None",0,"TA","Gd","BrkTil","Gd","High","No","Med","Unf",12.7671453348037,29.5972971738975,"GasA","Ex","Y","High",0,31.04834939252,1,0,1,0,2,1,"TA",5,"High",0,"Low","Med",1921,20.7846096908265,"Y",0,0,44,0,0,0,"None","None",8,2009,"Med","Med_High",12.0045682693194
94,190,"C (all)",84.8528137423857,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","fmCon",6,"6",1910,1998,"Med","Low","Med","None",0,"TA","TA","BrkTil","TA","Med","Med","Low","Unf",12.9614813968157,34.8425027803687,"GasW","Ex","N","High",0,47.8643917750973,0,1,2,0,4,2,"TA",9,"High",1,"TA","Med",1900,22.494443758404,"Y",0,0,0,0,99,0,"None","None",11,2007,"Med","Med_High",11.8048485316793
95,60,"RL",96.6281532473844,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",6,"5",1997,1997,"Low","Low","VinylSd","None",0,"TA","Gd","Other","Gd","High","No","High","Unf",13.2664991614216,28.7054001888146,"GasA","Ex","Y","High",0,42.2610932182309,1,0,2,1,3,1,"Gd",7,"High",0,"Low","High",1997,26.153393661244,"Y",0,12.7279220613579,0,0,0,0,"None","None",5,2007,"Med","Med_High",12.2295450017153
96,60,"RL",98.8180145520036,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",6,"8",1993,1993,"Low","Low","VinylSd","BrkFace",68,"Ex","Gd","Other","Gd","High","No","Med","Unf",19.2353840616713,26.0768096208106,"GasA","Med","Y","High",0,38.3405790253616,0,0,2,1,3,1,"TA",6,"High",1,"TA","Highest",1993,20.4939015319192,"Y",15.2315462117278,7.93725393319377,0,0,0,0,"None","Shed",4,2009,"Med","Med_High",12.1281111040605
97,20,"RL",101.311401135312,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",1999,1999,"Low","Low","VinylSd","BrkFace",183,"Gd","TA","Other","Gd","High","Med","Med","Unf",20.6397674405503,39.8497176903426,"GasA","Ex","Y","High",0,39.8497176903426,0,0,2,0,3,1,"Gd",6,"High",0,"Low","High",1999,21.7255609824004,"Y",12.5698050899765,5.3851648071345,0,0,0,0,"None","None",8,2006,"Med","Med_High",12.273731294004
98,20,"RL",104.503588455134,"Pave","None","Reg","HLS","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",4,"5",1965,1965,"Med","Low","High","BrkFace",48,"TA","TA","Stone","TA","High","No","Low","Unf",20.976176963403,30.9838667696593,"GasA","Med","Y","Med",0,30.9838667696593,1,0,1,0,3,1,"TA",6,"High",0,"Low","High",1965,20.7846096908265,"P",10.9544511501033,0,0,0,0,0,"None","None",5,2007,"Med","Med_High",11.4589971229447
99,30,"RL",103.077640640442,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Low","Med","Norm","Fam",5,"5",1920,1950,"Low","Low","Med","None",0,"TA","TA","BrkTil","TA","High","No","Med","Unf",18.7082869338697,21.4009345590327,"GasA","Med","N","High",0,28.8963665535998,0,0,1,0,2,1,"TA",5,"High",0,"Low","Med",1920,19.131126469709,"Y",0,0,77,0,0,0,"None","Shed",5,2010,"Med","Med",11.3265958867787
100,20,"RL",96.5401470891774,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_Low","Med","Norm","Fam",4,"5",1959,1959,"Low","Low","Highest","None",0,"TA","TA","Stone","TA","High","No","Med","Unf",19.5192212959431,30.8220700148449,"GasA","Med","Y","High",0,35,1,0,1,1,3,1,"TA",6,"High",0,"Low","Low",1928,0,"Y",18.7616630392937,0,0,0,0,0,"None","Shed",1,2010,"Med","Med_High",11.7671800113095
101,20,"RL",102.970869667105,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",6,"7",1977,2001,"Low","Low","Highest","BrkFace",28,"TA","TA","Other","TA","High","Med","Med","Unf",20.2484567313166,40.1248052954778,"GasA","Med","Y","High",0,40.1248052954778,1,0,2,0,3,1,"Gd",6,"High",2,"TA","High",1977,21.9089023002066,"Y",12.9614813968157,8.24621125123532,0,0,0,0,"None","None",2,2010,"Med","Med_High",12.2307652581205
102,60,"RL",95.9479025304879,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","True_Med","Med","Norm","Fam",6,"5",1985,1985,"Low","Low","High","BrkFace",336,"Gd","TA","Stone","Gd","High","No","Med","Unf",27.2213151776324,27.2213151776324,"GasA","Med","Y","High",0,41.6173040933696,0,0,2,1,3,1,"Gd",7,"High",1,"TA","High",1985,21.8174242292714,"Y",13.856406460551,6.78232998312527,0,0,0,0,"None","None",6,2010,"Med","Med_High",12.0895388292742
103,90,"RL",83.773504164503,"Pave","None","Reg","Bnk","AllPub","NotCulD","Gtl","True_Med","Med","Norm","fmCon",5,"5",1979,1979,"Low","Low","High","None",0,"TA","Po","Slab","None","Med","None","None","None",0,0,"GasA","Med","Y","High",0,39.1790760483195,0,0,2,0,4,2,"TA",8,"High",0,"Low","High",1979,20.2484567313166,"Y",0,0,0,0,0,0,"None","None",6,2009,"Med","Med",11.6865762053166
104,20,"RL",101.990195607225,"Pave","None","IRG","Lvl","AllPub","NotCulD","Gtl","Med_High","Med","Norm","Fam",7,"5",2009,2009,"Low","Low","VinylSd","None",0,"TA","TA","Other","Gd","High","No","Med","Unf",35.0142828000232,35.0142828000232,"GasA","Ex","Y","High",0,35.0142828000232,0,0,2,0,3,1,"Gd",6,"High",0,"Low","High",2009,27.2029410174709,"Y",0,6,0,0,0,0,"None","None",5,2010,"Med","Med_High",12.2005574648421
105,50,"Othr",88.0795095354192,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","Lowest","Med","Norm","Fam",7,"4",1931,1950,"Low","Low","High","BrkFace",600,"TA","Po","Other","TA","High","No","Low","Unf",28.5657137141714,32.2490309931942,"GasA","Ex","Y","Med",0,42.6380112106557,0,0,1,1,4,1,"TA",7,"High",2,"TA","Med",1951,15.4919333848297,"Y",0,0,0,0,184,0,"None","None",6,2007,"Med","Med_High",12.0406082058026
106,60,"FV",96.8245836551854,"Pave","None","Reg","Lvl","AllPub","NotCulD","Gtl","High","Med","Norm","Fam",8,"5",2003,2004,"Med","Low","VinylSd","BrkFace",768,"Gd","TA","Other","Ex","High","No","Med","Unf",32.4499614791759,32.4499614791759,"GasA","Ex","Y","High",0,44.6318272088428,0,0,2,1,3,1,"Gd",9,"High",1,"TA","High",2003,25.4558441227157,"Y",11.8321595661992,6.70820393249937,0,0,0,0,"None","None",8,2008,"Med","Med_High",12.4292161968444
