"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd.x","alley_grvl","alley_pave","landslope_sev","landslope_mod","yearremodadd.y","roofstyle","roofmatl","exterior1st","exterior2nd","masvnrtype","masvnrarea","exterqual","extercond","foundation","bsmtqual","bsmtcond","bsmtexposure","bsmtfintype1","bsmtfinsf1","bsmtfintype2","bsmtfinsf2","bsmtunfsf","totalbsmtsf","heating.x","garagecars","garagearea","wooddecksf","openporchsf","enclosedporch","x3ssnporch","screenporch","poolarea","miscval","paveddrive.fp","paveddrive.fy","saletype.fcon","saletype.fconld","saletype.fconli","saletype.fconlw","saletype.fcwd","saletype.fnew","saletype.foth","saletype.fwd","garagefinish.fnone","garagefinish.frfn","garagefinish.funf","garagecond.ffa","garagecond.fgd","garagecond.fnone","garagecond.fpo","garagecond.fta","garagequal.ffa","garagequal.fgd","garagequal.fnone","garagequal.fpo","garagequal.fta","poolqc.ffa","poolqc.fgd","poolqc.fnone","fence.fgdwo","fence.fmnprv","fence.fmnww","fence.fnone","miscfeature.fnone","miscfeature.fothr","miscfeature.fshed","miscfeature.ftenc","heating.y","heatingqc","centralair","electrical","x1stflrsf","x2ndflrsf","lowqualfinsf","grlivarea","bsmtfullbath","bsmthalfbath","fullbath","halfbath","bedroomabvgr","kitchenabvgr","kitchenqual","totrmsabvgrd","functional","fireplaces","fireplacequ","garagetype","garageyrblt","heatingqc_gd","heatingqc_ta","heatingqc_fa","heatingqc_po","centralair_n","electrical_fusef","electrical_fusea","electrical_fusep","electrical_mix","electrical_na","garagetype_detchd","garagetype_builtin","garagetype_carport","garagetype_na","garagetype_basment","garagetype_2types","kitchenqual_ta","kitchenqual_ex","kitchenqual_fa","functional_min1","functional_maj1","functional_min2","functional_mod","functional_maj2","functional_sev","fireplacequ_ta","fireplacequ_gd","fireplacequ_fa","fireplacequ_ex","fireplacequ_po","yrsold","monthsold"
"36",36,60,0,13526,1,0,0,1,0,"NridgHt",0,0,0,8,5,2004,2005,0,0,0,0,2005,0,"CompShg","VinylSd","VinylSd","Stone",132,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1117,1117,"GasA",3,691,113,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",33,11,0,33,0,0,2,0,1,0,0,3,"Typ",1,"Gd","BuiltIn",2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,9
"37",37,20,0,10971,1,0,0,1,2,"CollgCr",0,0,0,5,5,1994,1995,0,0,0,0,1995,0,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1097,1097,"GasA",2,672,392,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",34,1,0,34,0,0,1,0,0,0,1,1,"Typ",0,NA,"Attchd",1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6
"38",38,20,0,8606,1,0,0,1,0,"NAmes",0,0,0,5,6,1954,1990,0,0,0,0,1990,1,"CompShg","Wd Sdng","Wd Sdng","BrkFace",650,"TA","TA","CBlock","TA","TA","No","Rec",1213,"Unf",0,84,1297,"GasA",2,498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",35,1,0,35,0,1,1,1,0,0,1,4,"Typ",1,"TA","Attchd",1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,10
"39",39,20,0,7990,1,0,0,1,0,"NAmes",0,0,0,5,7,1953,2007,0,0,0,0,2007,0,"CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",731,"Unf",0,326,1057,"GasA",1,246,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",36,1,0,36,1,0,1,1,0,0,0,4,"Typ",0,NA,"Detchd",1953,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1
"40",40,90,0,6105,1,0,0,1,0,"Edwards",0,0,2,4,5,1955,1955,0,0,0,0,1955,0,"CompShg","AsbShng","Plywood","None",0,"TA","TA","PConc","None","None","None","None",0,"None",0,0,0,"GasA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","N","FuseP",37,1,0,37,0,0,0,1,3,1,3,1,"Typ",0,NA,NA,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,6
"41",41,20,0,8742,1,0,0,1,0,"NAmes",0,0,0,6,5,1965,1965,0,0,0,0,1965,0,"CompShg","Wd Sdng","Wd Sdng","BrkFace",101,"TA","TA","CBlock","TA","TA","No","Rec",643,"Unf",0,445,1088,"GasA",2,440,0,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,"GasA","Ex","Y","SBrkr",38,1,0,38,0,0,0,1,0,0,1,1,"Typ",1,"TA","Attchd",1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,12
"42",42,20,0,17020,1,0,0,1,0,"Timber",0,0,0,5,6,1959,1959,0,0,0,0,1959,0,"CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","Gd","BLQ",967,"Unf",0,383,1350,"GasA",1,308,0,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",39,1,0,39,0,1,1,0,3,0,1,4,"Typ",2,"Gd","Attchd",1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,7
"43",43,85,0,9180,1,1,0,1,3,"SawyerW",0,0,0,5,7,1983,1983,0,0,0,0,1983,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",747,"LwQ",93,0,840,"GasA",2,504,240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","Gd","Y","SBrkr",40,1,0,40,1,0,1,1,3,0,0,4,"Typ",0,NA,"Attchd",1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,12
"44",44,20,0,9200,1,1,0,1,3,"CollgCr",0,0,0,5,6,1975,1980,0,0,0,0,1980,1,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Av","LwQ",280,"BLQ",491,167,938,"GasA",1,308,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",41,1,0,41,1,0,1,1,0,0,1,4,"Typ",0,NA,"Detchd",1977,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7
"45",45,20,0,8015,1,0,0,1,0,"NAmes",0,0,0,5,6,1959,1959,0,0,0,0,1959,0,"CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",179,"BLQ",506,465,1150,"GasA",1,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","FuseA",42,1,0,42,1,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,5
"46",46,120,0,7719,1,0,0,1,0,"NridgHt",0,0,3,9,5,2005,2005,0,0,0,0,2005,1,"CompShg","MetalSd","MetalSd","BrkFace",412,"Ex","TA","PConc","Ex","TA","No","GLQ",456,"Unf",0,1296,1752,"GasA",2,576,196,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",43,1,0,43,1,0,0,1,3,0,2,1,"Typ",1,"Gd","Attchd",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,2
"47",47,50,0,12870,1,1,0,1,3,"Mitchel",0,0,0,7,5,2003,2003,0,0,0,0,2003,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",1351,"Unf",0,83,1434,"GasA",2,670,168,43,0,0,198,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",44,12,0,44,1,0,1,0,2,0,0,1,"Typ",1,"Ex","Attchd",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,8
"48",48,20,3,11180,1,0,0,1,0,"Somerst",0,0,0,8,5,2006,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1632,1656,"GasA",3,826,0,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",45,1,0,45,0,0,0,1,0,0,0,2,"Typ",0,NA,"Attchd",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7
"49",49,190,1,4489,1,0,0,1,0,"OldTown",0,0,1,4,5,1920,2008,0,0,0,0,2008,0,"CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,736,736,"GasA",0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",46,13,0,46,0,0,0,1,3,2,1,0,"Typ",0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6
"50",50,20,0,7808,1,0,0,1,0,"Sawyer",0,0,0,5,7,1966,1966,0,0,0,0,1966,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",763,"Unf",0,192,955,"GasA",1,386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","Ex","Y","SBrkr",47,1,0,47,1,0,1,1,0,0,1,1,"Typ",0,NA,"Attchd",1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
"51",51,60,0,13869,1,2,0,1,2,"Gilbert",0,0,0,6,6,1997,1997,0,0,0,0,1997,0,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",182,"Unf",0,612,794,"GasA",2,388,0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",48,14,0,48,0,1,0,1,0,0,1,1,"Typ",0,NA,"Attchd",1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7
"52",52,50,1,6292,1,0,0,1,0,"BrkSide",0,0,0,6,6,1934,1950,0,0,0,0,1950,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA",2,528,112,0,0,0,0,0,400,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,"GasA","TA","Y","SBrkr",49,1,1,49,0,0,1,1,0,0,1,1,"Typ",1,"Gd","Detchd",1985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,9
"53",53,90,1,8582,0,2,1,1,2,"IDOTRR",3,0,2,5,5,1963,1963,0,0,0,1,1963,0,"CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","Gd","TA","Gd","LwQ",104,"GLQ",712,0,816,"GasA",2,516,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","N","SBrkr",49,1,0,50,1,0,1,1,3,0,1,4,"Typ",0,NA,"CarPort",1963,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5
"54",54,20,0,50339,1,1,2,1,0,"Veenker",0,0,0,9,5,1981,1987,0,0,0,0,1987,0,"WdShngl","WdShing","Wd Shng","None",0,"Gd","TA","CBlock","Ex","TA","Gd","GLQ",1810,"Unf",0,32,1842,"GasA",3,894,857,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",50,1,0,51,2,0,3,0,4,0,0,4,"Typ",1,"Gd","Attchd",1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,11
"55",55,80,0,7194,1,0,1,1,0,"NAmes",0,0,0,5,5,1955,1955,0,0,0,1,1955,0,"CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",384,"None",0,0,384,"GasA",2,572,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","TA","Y","SBrkr",51,1,0,52,0,0,1,1,0,0,1,1,"Min1",1,"TA","Detchd",1962,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2007,2
"56",56,20,0,10275,1,1,0,1,0,"NAmes",0,0,0,6,5,1964,1964,0,0,0,0,1964,0,"CompShg","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock","TA","TA","No","BLQ",490,"Unf",0,935,1425,"GasA",2,576,0,0,0,407,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",52,1,0,53,0,0,0,1,0,0,1,2,"Typ",1,"Gd","Attchd",1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,7
"57",57,160,3,2669,1,0,0,1,0,"Somerst",0,0,4,8,5,1999,2000,0,1,0,0,2000,0,"CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","GLQ",649,"Unf",0,321,970,"GasA",2,480,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",53,3,0,54,1,0,0,0,0,0,0,2,"Typ",0,NA,"Attchd",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8
"58",58,60,0,11734,1,1,0,1,2,"CollgCr",0,0,0,7,5,2004,2004,0,0,0,0,2004,0,"CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,860,860,"GasA",2,565,0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",54,15,0,55,0,0,0,0,0,0,0,2,"Typ",0,NA,"Attchd",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,8
"59",59,60,0,13748,1,2,3,1,3,"StoneBr",0,0,0,10,5,2006,2006,0,0,0,0,2006,1,"CompShg","VinylSd","VinylSd","BrkFace",1031,"Ex","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,1410,1410,"GasA",3,641,192,0,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",55,16,0,56,0,0,2,0,0,0,0,7,"Typ",1,"Gd","BuiltIn",2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,10
"60",60,20,0,7260,1,0,1,1,0,"CollgCr",0,0,0,5,7,1972,1972,0,0,0,0,1972,0,"CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",632,"Unf",0,148,780,"GasA",1,352,196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,"GasA","Ex","Y","SBrkr",56,1,0,57,0,0,1,1,3,0,1,6,"Typ",0,NA,"Detchd",1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
"61",61,20,0,13135,1,0,0,1,0,"SawyerW",3,0,0,6,5,2004,2004,0,0,0,0,2004,0,"CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",941,"Unf",0,217,1158,"GasA",2,576,0,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",20,1,0,58,1,0,1,0,0,0,0,4,"Typ",0,NA,"Detchd",2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,5
"62",62,75,1,7260,1,0,0,1,0,"IDOTRR",0,0,0,5,7,1920,1996,0,0,0,0,1996,0,"CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,530,530,"GasA",1,288,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","N","SBrkr",57,17,0,59,0,0,1,1,0,0,3,1,"Typ",0,NA,"Detchd",1935,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,3
"63",63,120,0,6486,1,1,0,1,0,"NridgHt",0,0,3,8,5,2006,2006,0,0,0,0,2006,0,"CompShg","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","Gd","Gd","Mn","GLQ",24,"Unf",0,1346,1370,"GasA",2,484,120,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",58,1,0,60,0,0,0,1,3,0,0,1,"Typ",1,"Gd","Attchd",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,10
"64",64,70,1,10350,1,1,1,1,0,"OldTown",3,1,0,7,6,1921,1950,0,0,0,0,1950,0,"CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA",2,480,12,11,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"GasA","Gd","Y","SBrkr",59,18,0,0,0,0,0,1,0,0,1,3,"Typ",0,NA,"Detchd",1990,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,4
"65",65,60,0,9375,1,0,0,1,0,"CollgCr",0,0,0,7,5,1997,1998,0,0,0,0,1998,0,"CompShg","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","Gd","TA","No","GLQ",739,"Unf",0,318,1057,"GasA",2,645,576,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"GasA","Ex","Y","SBrkr",36,19,0,61,1,0,0,0,0,0,0,0,"Typ",0,NA,"Attchd",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2
"66",66,60,0,9667,1,0,0,1,0,"NridgHt",0,0,0,8,5,2004,2005,0,0,0,0,2005,0,"CompShg","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1143,1143,"GasA",3,852,192,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",60,20,0,62,0,0,0,0,1,0,0,3,"Typ",1,"Gd","BuiltIn",2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,10
"67",67,20,0,19900,1,0,0,1,0,"NAmes",2,0,0,7,5,1970,1989,0,0,0,0,1989,0,"CompShg","Plywood","Plywood","BrkFace",287,"TA","TA","CBlock","Gd","TA","Gd","GLQ",912,"Unf",0,1035,1947,"GasA",2,576,301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",61,1,0,63,1,0,0,1,0,0,1,2,"Min1",1,"Gd","Attchd",1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,7
"68",68,20,0,10737,1,1,0,1,0,"CollgCr",0,0,0,7,5,2003,2003,0,0,0,0,2003,0,"CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Gd","TA","Av","GLQ",1013,"Unf",0,440,1453,"GasA",2,558,144,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",62,1,0,64,1,0,0,1,0,0,0,2,"Typ",0,NA,"Attchd",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
"69",69,30,1,4655,1,0,0,1,2,"OldTown",1,0,0,4,6,1945,1950,0,0,0,0,1950,0,"CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,747,747,"GasA",1,220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",63,1,0,65,0,0,1,1,3,0,1,6,"Typ",0,NA,"Attchd",1945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6
"70",70,50,0,15674,1,0,0,1,2,"ClearCr",0,0,0,7,4,1953,1953,0,0,0,0,1953,0,"CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ",603,"Unf",0,701,1304,"GasW",2,667,0,21,114,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasW","TA","Y","SBrkr",64,6,0,66,0,0,0,1,0,0,1,2,"Typ",1,"TA","Attchd",1953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,7
"71",71,20,0,13746,1,1,0,1,0,"NAmes",0,0,0,7,6,1973,1973,0,0,0,0,1973,0,"CompShg","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","Gd","TA","Gd","ALQ",1880,"Unf",0,343,2223,"GasA",2,516,300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Ex","Y","SBrkr",65,1,0,67,1,0,0,1,0,0,1,0,"Typ",2,"Gd","Attchd",1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,2
"72",72,20,0,7668,1,0,0,1,2,"Mitchel",0,0,0,4,6,1982,2006,0,0,0,0,2006,0,"CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",565,"Unf",0,280,845,"GasA",2,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","TA","Y","SBrkr",66,1,0,68,1,0,1,1,3,0,1,6,"Typ",0,NA,"Detchd",1987,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
"73",73,60,0,10215,1,1,0,1,2,"Gilbert",0,0,0,7,5,1998,1998,0,0,0,0,1998,0,"CompShg","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,832,832,"GasA",2,427,0,94,0,0,291,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"GasA","Gd","Y","SBrkr",67,21,0,69,0,0,0,0,0,0,1,2,"Typ",1,"TA","Attchd",1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2009,12
